txn_id,timestamp,user_id,merchant_id,amount,status,utr_status,is_disputed
TXN00010599,2026-02-09 23:19:17,USR24000,MCH5631,2285.74,SUCCESS,MISSING,False
TXN00007344,2026-03-03 00:00:00,USR82331,MCH1424,12238.18,FAILED,MISSING,False
TXN00013099,2026-03-18 02:22:08,USR93313,MCH7410,8250.0,SUCCESS,MISSING,False
TXN00010290,2026-02-18 12:20:54,USR72972,MCH6486,3600.85,SUCCESS,MISSING,False
TXN00011127,2026-02-19 18:16:18,USR86703,MCH1774,20890.03,SUCCESS,MISSING,False
TXN00017988,2026-01-15 14:03:21,USR60389,MCH6714,21287.36,SUCCESS,MISSING,False
TXN00005317,2026-03-03 05:45:51,USR96681,MCH8387,6974.57,SUCCESS,MISSING,False
TXN00002590,2026-03-12 14:34:47,USR68965,MCH8296,17851.68,PENDING,MISSING,False
TXN00014473,2026-01-22 08:51:40,USR57968,MCH8835,2176.1,SUCCESS,MISSING,False
TXN00001166,2026-01-19 14:19:22,USR85225,MCH9317,20451.0,SUCCESS,MISSING,False
TXN00010490,2026-01-05 04:27:59,USR24505,MCH4175,8052.95,SUCCESS,MISSING,False
TXN00015086,2026-02-03 07:46:26,USR79526,MCH4011,2512.58,SUCCESS,MISSING,True
TXN00005905,2026-02-03 22:59:58,USR63888,MCH8138,2487.66,SUCCESS,MISSING,False
TXN00007638,2026-03-12 12:01:32,USR13786,MCH2552,15586.63,SUCCESS,MISSING,False
TXN00005299,2026-01-29 15:38:41,USR21624,MCH3332,10714.51,SUCCESS,MISSING,False
TXN00000134,2026-01-26 23:52:53,USR44674,MCH8945,8447.0,SUCCESS,MISSING,False
TXN00006956,2026-01-15 22:16:26,USR54877,MCH1256,9002.02,SUCCESS,MISSING,False
TXN00018159,2026-01-29 05:05:35,USR13035,MCH2085,7901.48,SUCCESS,MISSING,False
TXN00011515,2026-02-23 01:43:01,USR27765,MCH5843,18503.5,SUCCESS,MISSING,False
TXN00006639,2026-02-28 07:22:25,USR65980,MCH2823,2144.21,SUCCESS,MISSING,False
TXN00002166,2026-01-20 20:20:25,USR92076,MCH8789,24478.0,FAILED,MISSING,False
TXN00014224,2026-03-08 11:47:00,USR25398,MCH2992,12959.44,SUCCESS,MISSING,False
TXN00008899,2026-03-08 20:23:45,USR42498,MCH3617,1886.59,SUCCESS,MISSING,False
TXN00019294,2026-03-22 16:27:30,USR16748,MCH2680,20730.49,SUCCESS,MISSING,False
TXN00017669,2026-02-15 10:52:10,USR61265,MCH3674,12866.02,SUCCESS,MISSING,False
TXN00019323,2026-01-08 05:14:55,USR22572,MCH2049,9896.02,SUCCESS,MISSING,False
TXN00000415,2026-02-22 15:24:23,USR43072,MCH9748,15799.61,SUCCESS,MISSING,False
TXN00006493,2026-03-04 11:02:16,USR10730,MCH2354,10276.3,SUCCESS,MISSING,False
TXN00009601,2026-01-23 11:53:11,USR85025,MCH1777,489.13,SUCCESS,MISSING,False
TXN00000880,2026-01-07 01:05:22,USR95302,MCH2905,5557.08,SUCCESS,MISSING,False
TXN00008852,2026-03-27 07:27:59,USR64778,MCH4608,11762.7,SUCCESS,MISSING,False
TXN00001196,2026-03-03 22:20:38,USR11119,MCH2750,21789.7,SUCCESS,MISSING,False
TXN00012228,2026-01-15 16:28:20,USR71165,MCH1172,2068.0,SUCCESS,MISSING,False
TXN00006892,2026-01-24 16:09:30,USR10162,MCH8198,22520.0,FAILED,MISSING,False
TXN00009352,2026-02-02 19:26:59,USR27173,MCH8207,8699.97,SUCCESS,MISSING,False
TXN00014826,2026-02-03 10:29:36,USR19598,MCH9272,3304.98,PENDING,MISSING,False
TXN00008563,2026-01-26 17:28:01,USR19261,MCH2118,16407.09,SUCCESS,MISSING,False
TXN00013616,2026-03-16 04:28:43,USR94567,MCH7484,18671.0,SUCCESS,MISSING,False
TXN00009535,2026-02-25 17:42:36,USR80092,MCH4893,10465.4,SUCCESS,MISSING,False
TXN00007246,2026-03-06 21:55:02,USR88049,MCH8082,1186.06,SUCCESS,MISSING,False
TXN00002158,2026-03-06 18:31:53,USR88479,MCH6368,8705.06,SUCCESS,MISSING,False
TXN00017303,2026-03-30 00:00:00,USR38474,MCH8340,1561.13,SUCCESS,MISSING,False
TXN00010813,2026-02-20 13:17:24,USR41041,MCH9376,2958.3,SUCCESS,MISSING,False
TXN00011671,2026-01-05 14:45:21,USR77331,MCH5103,8424.27,SUCCESS,MISSING,False
TXN00008463,2026-02-21 02:06:58,USR10085,MCH9212,6766.88,SUCCESS,MISSING,False
TXN00001634,2026-02-14 14:52:36,USR65269,MCH8636,19888.29,SUCCESS,MISSING,False
TXN00004655,2026-02-26 12:03:16,USR70749,MCH8556,9591.09,SUCCESS,MISSING,False
TXN00017824,2026-03-13 18:12:22,USR81401,MCH3791,10772.53,SUCCESS,MISSING,False
TXN00013551,2026-02-20 00:00:00,USR13959,MCH1876,8682.23,SUCCESS,MISSING,False
TXN00014955,2026-03-31 19:29:33,USR17535,MCH6522,14787.65,SUCCESS,MISSING,False
TXN00001670,2026-01-29 15:56:15,USR15518,MCH2376,20438.07,SUCCESS,MISSING,False
TXN00009420,2026-03-10 22:02:49,USR38803,MCH3991,12941.35,SUCCESS,MISSING,False
TXN00009359,2026-01-04 10:51:24,USR76631,MCH5171,21360.11,SUCCESS,MISSING,False
TXN00010903,2026-02-24 14:41:24,USR26359,MCH6140,19748.8,SUCCESS,MISSING,False
TXN00013679,2026-02-20 05:11:36,USR54417,MCH9774,11333.88,SUCCESS,MISSING,False
TXN00014229,2026-01-14 20:29:47,USR92470,MCH3656,53.1,SUCCESS,MISSING,False
TXN00014038,2026-03-10 12:15:59,USR19604,MCH4460,10231.1,SUCCESS,MISSING,False
TXN00008931,2026-01-30 10:51:08,USR77127,MCH8973,9849.04,SUCCESS,MISSING,False
TXN00019832,2026-02-15 12:08:11,USR48691,MCH7985,6785.08,SUCCESS,MISSING,False
TXN00011502,2026-02-15 00:00:00,USR62344,MCH1009,22113.57,PENDING,MISSING,False
TXN00010385,2026-01-07 03:19:03,USR82067,MCH2390,22337.15,SUCCESS,MISSING,False
TXN00012035,2026-03-08 17:54:50,USR61673,MCH1917,21922.43,SUCCESS,MISSING,True
TXN00013465,2026-03-21 06:04:19,USR98637,MCH4909,16447.88,SUCCESS,MISSING,False
TXN00003275,2026-03-16 20:57:58,USR88484,MCH7751,20904.58,SUCCESS,MISSING,False
TXN00004019,2026-01-18 09:55:34,USR78112,MCH9474,7439.21,SUCCESS,MISSING,False
TXN00016064,2026-03-11 15:29:25,USR71654,MCH2940,7045.56,SUCCESS,MISSING,False
TXN00006765,2026-03-09 06:39:29,USR55467,MCH6931,19823.07,SUCCESS,MISSING,False
TXN00005908,2026-03-23 07:52:29,USR16592,MCH3531,19451.84,SUCCESS,MISSING,True
TXN00019099,2026-01-12 10:52:33,USR80667,MCH9029,2712.66,SUCCESS,MISSING,False
TXN00015935,2026-01-09 00:00:00,USR68027,MCH1103,10164.12,SUCCESS,MISSING,False
TXN00008791,2026-01-07 11:11:02,USR72491,MCH3627,22396.34,SUCCESS,MISSING,False
TXN00007651,2026-02-09 05:17:12,USR47904,MCH3065,1815.01,SUCCESS,MISSING,False
TXN00007094,2026-01-20 04:00:58,USR67340,MCH1975,3186.29,SUCCESS,MISSING,False
TXN00019054,2026-01-31 13:34:31,USR22339,MCH5231,23588.05,SUCCESS,MISSING,False
TXN00003524,2026-01-08 13:59:33,USR64166,MCH4984,2533.0,SUCCESS,MISSING,False
TXN00007156,2026-01-08 23:00:45,USR49010,MCH2667,20570.78,SUCCESS,MISSING,False
TXN00015642,2026-03-16 19:34:40,USR29624,MCH1335,10735.98,SUCCESS,MISSING,False
TXN00012096,2026-03-25 16:27:29,USR43132,MCH1333,4670.91,SUCCESS,MISSING,False
TXN00002781,2026-02-19 19:34:37,USR66735,MCH9059,1258.98,SUCCESS,MISSING,False
TXN00003987,2026-03-24 01:45:40,USR27339,MCH7894,2393.07,SUCCESS,MISSING,False
TXN00017231,2026-01-03 10:55:46,USR98759,MCH8819,14576.32,SUCCESS,MISSING,False
TXN00016990,2026-02-14 12:45:11,USR50837,MCH9684,24178.36,SUCCESS,MISSING,False
TXN00005263,2026-03-24 06:17:41,USR81535,MCH5902,13946.64,SUCCESS,MISSING,False
TXN00005838,2026-03-04 16:15:06,USR79272,MCH9016,10279.45,SUCCESS,MISSING,False
TXN00004255,2026-03-05 22:47:45,USR64293,MCH8739,4056.46,SUCCESS,MISSING,False
TXN00006108,2026-01-29 23:13:09,USR98327,MCH1489,2057.64,SUCCESS,MISSING,False
TXN00009856,2026-02-25 22:59:53,USR13672,MCH2152,12039.75,SUCCESS,MISSING,False
TXN00006990,2026-03-02 00:51:30,USR65727,MCH1615,786.39,FAILED,MISSING,True
TXN00004942,2026-03-01 02:40:56,USR62915,MCH2528,10848.02,SUCCESS,MISSING,False
TXN00007287,2026-01-22 15:23:34,USR44013,MCH4065,13626.59,SUCCESS,MISSING,False
TXN00013470,2026-03-11 16:37:02,USR36902,MCH4929,11067.35,SUCCESS,MISSING,False
TXN00017021,2026-02-28 08:17:58,USR43797,MCH1573,7143.59,SUCCESS,MISSING,False
TXN00002630,2026-03-06 12:05:50,USR22019,MCH9125,9697.34,SUCCESS,MISSING,True
TXN00001753,2026-01-12 04:21:53,USR73627,MCH4600,312.9,SUCCESS,MISSING,False
TXN00006426,2026-01-11 23:09:48,USR83112,MCH4394,3931.0,SUCCESS,MISSING,False
TXN00019416,2026-03-06 20:29:47,USR95003,MCH4890,10569.11,SUCCESS,MISSING,False
TXN00014040,2026-01-14 09:14:56,USR55824,MCH7785,3380.52,SUCCESS,MISSING,False
TXN00018996,2026-03-11 11:51:36,USR92527,MCH1099,1507.02,SUCCESS,MISSING,True
TXN00000552,2026-01-01 22:31:55,USR98209,MCH8860,21306.02,SUCCESS,MISSING,False
TXN00017433,2026-01-12 03:09:13,USR72782,MCH7388,15000.03,SUCCESS,MISSING,False
TXN00004923,2026-03-23 00:35:15,USR40726,MCH5176,14939.76,SUCCESS,MISSING,True
TXN00002138,2026-03-06 06:25:44,USR93941,MCH3052,18290.1,SUCCESS,MISSING,False
TXN00017320,2026-02-03 16:03:52,USR59995,MCH5923,10042.26,SUCCESS,MISSING,False
TXN00007299,2026-01-01 00:00:00,USR83849,MCH9120,9109.39,FAILED,MISSING,False
TXN00009089,2026-02-14 00:00:00,USR28690,MCH7013,5654.78,SUCCESS,MISSING,False
TXN00000205,2026-01-16 08:32:03,USR34400,MCH4140,15164.66,FAILED,MISSING,False
TXN00018772,2026-01-22 19:00:10,USR69200,MCH6753,19613.69,SUCCESS,MISSING,False
TXN00010870,2026-01-05 14:15:40,USR71815,MCH1458,9221.83,SUCCESS,MISSING,False
TXN00001467,2026-02-28 04:39:03,USR43460,MCH2189,24429.58,SUCCESS,MISSING,False
TXN00008410,2026-02-21 01:15:09,USR56194,MCH2164,9505.2,SUCCESS,MISSING,True
TXN00017238,2026-03-17 11:54:55,USR13149,MCH3154,10111.85,SUCCESS,MISSING,False
TXN00019722,2026-02-18 12:39:16,USR39613,MCH5339,6956.17,SUCCESS,MISSING,True
TXN00009845,2026-02-26 02:41:39,USR49486,MCH9902,2893.84,SUCCESS,MISSING,False
TXN00010481,2026-03-08 12:44:01,USR91417,MCH1015,6295.31,SUCCESS,MISSING,False
TXN00015485,2026-01-16 20:33:42,USR37312,MCH9788,18060.39,SUCCESS,MISSING,False
TXN00008067,2026-01-09 16:40:33,USR87526,MCH8652,12033.33,SUCCESS,MISSING,True
TXN00006424,2026-03-31 08:40:57,USR77404,MCH5573,6564.24,SUCCESS,MISSING,False
TXN00018987,2026-03-30 12:49:02,USR86958,MCH8286,21510.15,SUCCESS,MISSING,False
TXN00000254,2026-02-17 04:26:23,USR31671,MCH1258,7930.0,SUCCESS,MISSING,False
TXN00014833,2026-02-08 15:20:16,USR35311,MCH9830,20261.94,FAILED,MISSING,False
TXN00014357,2026-01-14 14:49:10,USR38358,MCH6983,24581.61,SUCCESS,MISSING,False
TXN00000015,2026-01-09 10:34:55,USR91955,MCH6588,4553.81,SUCCESS,MISSING,False
TXN00014617,2026-03-03 14:10:55,USR54321,MCH5323,6307.85,SUCCESS,MISSING,False
TXN00005963,2026-01-25 00:00:00,USR55185,MCH1533,10167.5,SUCCESS,MISSING,False
TXN00001234,2026-02-10 09:45:20,USR36437,MCH3701,788.04,SUCCESS,MISSING,False
TXN00002648,2026-02-07 13:29:55,USR34387,MCH7374,12515.02,SUCCESS,MISSING,False
TXN00018351,2026-01-26 04:02:25,USR58638,MCH3187,6698.53,SUCCESS,MISSING,False
TXN00012182,2026-01-18 09:58:03,USR36559,MCH1016,22258.96,SUCCESS,MISSING,False
TXN00015226,2026-02-07 23:14:35,USR86142,MCH1264,1202.23,SUCCESS,MISSING,False
TXN00009573,2026-01-20 05:42:58,USR56133,MCH9667,1547.03,SUCCESS,MISSING,False
TXN00007642,2026-02-26 14:19:51,USR58434,MCH7698,8323.93,SUCCESS,MISSING,True
TXN00001873,2026-03-18 09:21:51,USR18474,MCH2995,12651.0,SUCCESS,MISSING,False
TXN00005523,2026-03-09 07:13:02,USR13482,MCH1451,16164.0,SUCCESS,MISSING,False
TXN00001621,2026-03-26 13:12:12,USR73871,MCH3565,11635.49,SUCCESS,MISSING,False
TXN00018927,2026-02-23 17:32:00,USR73154,MCH9272,18489.69,SUCCESS,MISSING,False
TXN00009294,2026-03-20 10:43:50,USR56404,MCH6566,14131.0,PENDING,MISSING,False
TXN00010906,2026-03-06 14:51:05,USR65218,MCH4445,10300.43,SUCCESS,MISSING,False
TXN00010654,2026-02-09 11:29:19,USR82229,MCH6336,14232.85,SUCCESS,MISSING,False
TXN00000373,2026-02-22 11:39:40,USR49708,MCH4948,2370.13,SUCCESS,MISSING,False
TXN00001938,2026-03-01 17:18:10,USR62894,MCH2133,20627.98,SUCCESS,MISSING,False
TXN00001713,2026-03-02 22:05:00,USR55095,MCH5639,19521.0,SUCCESS,MISSING,False
TXN00007912,2026-01-12 18:30:13,USR27412,MCH3229,10328.65,SUCCESS,MISSING,False
TXN00018173,2026-01-06 03:32:46,USR99624,MCH2743,4476.22,SUCCESS,MISSING,False
TXN00014982,2026-01-02 14:45:05,USR65810,MCH1993,8609.0,SUCCESS,MISSING,False
TXN00007625,2026-02-08 08:45:00,USR74229,MCH9101,12840.73,SUCCESS,MISSING,False
TXN00014305,2026-02-23 16:10:22,USR33567,MCH3077,11900.16,SUCCESS,MISSING,False
TXN00011770,2026-01-28 20:51:44,USR78300,MCH1361,563.77,SUCCESS,MISSING,False
TXN00014619,2026-01-20 19:52:01,USR28440,MCH1130,19443.29,SUCCESS,MISSING,False
TXN00015168,2026-03-10 06:01:53,USR99310,MCH2418,4907.51,SUCCESS,MISSING,False
TXN00006872,2026-01-22 05:00:51,USR28430,MCH7606,2082.0,SUCCESS,MISSING,True
TXN00014441,2026-03-12 07:04:08,USR29583,MCH3286,8071.0,SUCCESS,MISSING,False
TXN00019246,2026-01-28 22:43:23,USR88766,MCH3705,24901.71,SUCCESS,MISSING,False
TXN00011095,2026-03-06 15:41:26,USR54789,MCH2969,11768.91,SUCCESS,MISSING,False
TXN00011041,2026-02-16 01:55:43,USR55682,MCH8551,14364.97,SUCCESS,MISSING,False
TXN00007860,2026-01-20 00:51:37,USR43343,MCH6015,4925.25,SUCCESS,MISSING,False
TXN00000596,2026-03-20 17:14:06,USR61871,MCH2353,11854.3,SUCCESS,MISSING,False
TXN00012326,2026-03-05 16:59:36,USR69754,MCH7407,19753.95,SUCCESS,MISSING,False
TXN00017196,2026-03-19 18:51:57,USR28129,MCH1556,10130.88,SUCCESS,MISSING,True
TXN00018423,2026-01-25 12:21:21,USR87817,MCH2012,14939.0,SUCCESS,MISSING,True
TXN00016415,2026-02-07 22:09:46,USR66713,MCH4465,14102.47,SUCCESS,MISSING,False
TXN00017637,2026-02-17 14:01:28,USR30416,MCH1861,417.48,SUCCESS,MISSING,False
TXN00002777,2026-03-07 03:58:18,USR34896,MCH4167,1107.06,SUCCESS,MISSING,False
TXN00009112,2026-02-13 15:10:27,USR47475,MCH4007,13199.03,SUCCESS,MISSING,False
TXN00001358,2026-02-20 09:16:24,USR59418,MCH3587,10548.81,SUCCESS,MISSING,True
TXN00015063,2026-02-16 05:51:53,USR85109,MCH8900,2311.09,SUCCESS,MISSING,False
TXN00009073,2026-03-12 03:53:20,USR54991,MCH2116,10577.48,SUCCESS,MISSING,False
TXN00003718,2026-02-03 10:32:40,USR43387,MCH3349,1982.7,SUCCESS,MISSING,False
TXN00014204,2026-03-29 17:30:41,USR89285,MCH4936,20300.44,SUCCESS,MISSING,False
TXN00007927,2026-02-01 13:30:54,USR43113,MCH5039,21335.13,SUCCESS,MISSING,False
TXN00012943,2026-01-16 12:53:26,USR51746,MCH3959,468.53,SUCCESS,MISSING,False
TXN00007095,2026-03-12 10:44:43,USR61593,MCH6393,8924.51,SUCCESS,MISSING,True
TXN00004526,2026-02-18 02:09:49,USR86044,MCH7326,10747.54,SUCCESS,MISSING,False
TXN00008294,2026-01-11 10:14:26,USR70604,MCH1013,4742.13,SUCCESS,MISSING,False
TXN00006769,2026-02-07 01:09:07,USR22264,MCH3446,22033.63,SUCCESS,MISSING,False
TXN00013623,2026-01-06 21:24:38,USR43108,MCH4749,21129.23,SUCCESS,MISSING,True
TXN00000838,2026-03-25 15:25:43,USR54874,MCH1078,9066.22,SUCCESS,MISSING,False
TXN00014582,2026-03-14 20:54:37,USR34858,MCH3809,1071.35,SUCCESS,MISSING,True
TXN00006429,2026-02-12 18:52:37,USR31337,MCH2569,6714.5,SUCCESS,MISSING,False
TXN00004383,2026-03-03 03:26:52,USR73123,MCH8235,14350.91,SUCCESS,MISSING,False
TXN00015717,2026-01-05 22:37:15,USR80247,MCH6738,502.8,SUCCESS,MISSING,False
TXN00008929,2026-02-10 00:00:00,USR21024,MCH2269,3095.35,FAILED,MISSING,False
TXN00008529,2026-01-04 08:46:13,USR55640,MCH7433,17004.35,SUCCESS,MISSING,True
TXN00016757,2026-02-25 00:58:29,USR98559,MCH1291,10686.91,SUCCESS,MISSING,False
TXN00004584,2026-03-20 23:39:43,USR80070,MCH7632,19148.81,FAILED,MISSING,False
TXN00018995,2026-02-19 14:14:28,USR27774,MCH8456,21246.56,FAILED,MISSING,False
TXN00018227,2026-02-23 01:56:53,USR20593,MCH5188,18350.83,FAILED,MISSING,False
TXN00007000,2026-02-18 19:41:42,USR10358,MCH3643,15541.47,SUCCESS,MISSING,False
TXN00002540,2026-01-09 21:42:29,USR74174,MCH2571,19225.38,SUCCESS,MISSING,False
TXN00018966,2026-01-28 11:38:04,USR82726,MCH9603,4265.69,FAILED,MISSING,False
TXN00012847,2026-01-01 23:10:55,USR39654,MCH4784,23579.65,SUCCESS,MISSING,False
TXN00001390,2026-02-14 03:49:16,USR97612,MCH2106,11350.2,SUCCESS,MISSING,False
TXN00005285,2026-01-21 20:19:29,USR66975,MCH8876,11514.28,SUCCESS,MISSING,False
TXN00004550,2026-03-05 11:09:55,USR23036,MCH9672,19968.41,SUCCESS,MISSING,False
TXN00008980,2026-01-22 23:15:16,USR52016,MCH6067,8327.13,FAILED,MISSING,False
TXN00001911,2026-02-04 18:45:54,USR99302,MCH1159,7647.05,SUCCESS,MISSING,False
TXN00010066,2026-03-14 17:30:30,USR56205,MCH2132,16349.21,SUCCESS,MISSING,False
TXN00013854,2026-01-21 09:53:18,USR84605,MCH6705,2415.3,FAILED,MISSING,False
TXN00014453,2026-03-02 15:35:39,USR23441,MCH1355,11835.64,SUCCESS,MISSING,False
TXN00013121,2026-02-25 15:19:28,USR85156,MCH8326,16374.24,FAILED,MISSING,False
TXN00016156,2026-03-04 23:27:12,USR94152,MCH7122,10996.66,SUCCESS,MISSING,False
TXN00014074,2026-02-16 01:31:16,USR45511,MCH4585,23284.65,SUCCESS,MISSING,False
TXN00017361,2026-03-10 17:57:15,USR85909,MCH8351,14141.15,SUCCESS,MISSING,True
TXN00013130,2026-03-23 00:25:57,USR32313,MCH5798,5069.94,SUCCESS,MISSING,False
TXN00019588,2026-01-27 05:08:32,USR13788,MCH4283,22589.25,SUCCESS,MISSING,True
TXN00007799,2026-03-25 12:52:39,USR94549,MCH6397,5847.0,SUCCESS,MISSING,False
TXN00013163,2026-02-13 00:29:20,USR33283,MCH7501,13591.8,SUCCESS,MISSING,False
TXN00000644,2026-01-28 02:24:30,USR95603,MCH2315,8194.16,SUCCESS,MISSING,False
TXN00016751,2026-01-24 05:10:05,USR37904,MCH4951,20205.0,SUCCESS,MISSING,False
TXN00006895,2026-03-27 23:44:15,USR84562,MCH6181,12298.53,SUCCESS,MISSING,False
TXN00000832,2026-03-30 01:07:28,USR32988,MCH1933,11316.46,SUCCESS,MISSING,False
TXN00000574,2026-01-04 20:57:42,USR13875,MCH7800,15555.95,SUCCESS,MISSING,False
TXN00009809,2026-03-04 22:51:23,USR82423,MCH6318,24659.69,FAILED,MISSING,False
TXN00010890,2026-01-15 21:38:43,USR44073,MCH8154,2006.54,SUCCESS,MISSING,False
TXN00005888,2026-02-19 01:01:47,USR46601,MCH8012,22919.73,SUCCESS,MISSING,False
TXN00008088,2026-03-31 12:37:18,USR84003,MCH1303,18244.66,FAILED,MISSING,False
TXN00002992,2026-03-02 00:17:49,USR18146,MCH2018,20002.0,SUCCESS,MISSING,False
TXN00009533,2026-03-20 01:27:44,USR85599,MCH5919,9084.68,SUCCESS,MISSING,False
TXN00017542,2026-01-27 16:02:08,USR12107,MCH2497,19479.59,SUCCESS,MISSING,False
TXN00014288,2026-01-27 13:56:41,USR68168,MCH5172,21497.69,SUCCESS,MISSING,True
TXN00001263,2026-01-08 21:10:49,USR85799,MCH8864,7765.95,FAILED,MISSING,False
TXN00007574,2026-01-22 12:45:43,USR51207,MCH3993,18660.38,SUCCESS,MISSING,False
TXN00012923,2026-02-22 04:18:38,USR68738,MCH1834,10665.48,SUCCESS,MISSING,False
TXN00007747,2026-01-25 05:49:57,USR55921,MCH3262,4290.12,SUCCESS,MISSING,False
TXN00013849,2026-03-05 13:57:20,USR60309,MCH5839,13283.3,SUCCESS,MISSING,False
TXN00004493,2026-02-07 06:39:17,USR49358,MCH1182,14189.1,SUCCESS,MISSING,True
TXN00007079,2026-02-25 01:53:15,USR75034,MCH1202,13922.16,SUCCESS,MISSING,False
TXN00017758,2026-02-11 00:42:08,USR93255,MCH6869,15303.98,SUCCESS,MISSING,False
TXN00002081,2026-03-04 09:35:51,USR59422,MCH4458,688.91,FAILED,MISSING,False
TXN00015857,2026-03-23 20:28:44,USR14806,MCH7930,21274.15,PENDING,MISSING,False
TXN00007509,2026-02-24 19:46:37,USR45503,MCH9046,15171.17,SUCCESS,MISSING,False
TXN00002360,2026-03-01 04:56:58,USR65199,MCH9009,3562.01,SUCCESS,MISSING,False
TXN00019488,2026-01-27 01:13:28,USR15392,MCH1430,4477.62,SUCCESS,MISSING,True
TXN00012919,2026-03-27 12:49:11,USR94006,MCH1167,1408.58,SUCCESS,MISSING,False
TXN00012773,2026-01-17 05:14:45,USR32497,MCH7466,4471.54,SUCCESS,MISSING,False
TXN00006431,2026-01-07 03:35:01,USR53370,MCH7589,18039.01,SUCCESS,MISSING,False
TXN00002644,2026-03-26 19:00:35,USR72396,MCH5097,16107.29,SUCCESS,MISSING,False
TXN00015329,2026-02-13 05:12:02,USR87264,MCH2020,24406.02,SUCCESS,MISSING,False
TXN00001714,2026-03-04 18:04:58,USR56186,MCH9970,11500.41,SUCCESS,MISSING,False
TXN00017707,2026-01-07 15:56:28,USR87245,MCH5768,18396.15,SUCCESS,MISSING,False
TXN00003290,2026-01-12 19:59:14,USR78100,MCH3537,5094.78,SUCCESS,MISSING,True
TXN00003709,2026-03-13 09:10:06,USR42195,MCH6972,7047.58,SUCCESS,MISSING,False
TXN00010531,2026-01-23 08:05:10,USR88950,MCH9329,18712.42,SUCCESS,MISSING,False
TXN00018657,2026-01-02 10:42:58,USR13310,MCH9223,20981.0,SUCCESS,MISSING,False
TXN00004073,2026-02-13 17:51:28,USR64499,MCH2247,14860.1,SUCCESS,MISSING,False
TXN00009425,2026-02-18 06:13:14,USR17514,MCH4862,23727.5,SUCCESS,MISSING,False
TXN00012490,2026-03-07 01:49:07,USR40130,MCH1432,19825.0,SUCCESS,MISSING,False
TXN00000584,2026-02-24 08:37:23,USR13068,MCH2698,8225.5,SUCCESS,MISSING,False
TXN00010731,2026-01-18 00:24:09,USR73432,MCH2843,9110.18,SUCCESS,MISSING,True
TXN00001222,2026-03-08 15:32:48,USR79916,MCH2689,3784.94,SUCCESS,MISSING,True
TXN00006017,2026-03-08 02:16:33,USR46096,MCH7934,3320.44,SUCCESS,MISSING,False
TXN00010998,2026-02-05 01:20:31,USR88063,MCH3992,17469.44,SUCCESS,MISSING,True
TXN00014960,2026-03-26 08:55:44,USR56255,MCH7413,9715.95,SUCCESS,MISSING,False
TXN00000072,2026-03-03 00:50:12,USR68117,MCH6286,4975.9,SUCCESS,MISSING,False
TXN00006885,2026-02-13 06:28:47,USR87516,MCH8538,23580.46,SUCCESS,MISSING,False
TXN00019393,2026-03-10 00:00:00,USR63373,MCH9510,3171.88,SUCCESS,MISSING,False
TXN00018003,2026-01-04 23:25:39,USR44021,MCH4733,11803.01,SUCCESS,MISSING,False
TXN00009146,2026-01-31 01:13:47,USR56696,MCH9360,10282.07,PENDING,MISSING,False
TXN00015641,2026-02-09 11:14:53,USR52912,MCH4784,11518.12,SUCCESS,MISSING,False
TXN00002143,2026-02-10 05:07:05,USR37004,MCH6554,17758.97,SUCCESS,MISSING,False
TXN00010186,2026-01-07 20:04:21,USR87663,MCH9314,12374.91,SUCCESS,MISSING,False
TXN00000532,2026-01-05 22:22:12,USR65150,MCH4500,24992.94,SUCCESS,MISSING,False
TXN00016865,2026-01-11 14:15:56,USR46801,MCH9531,9475.0,SUCCESS,MISSING,False
TXN00002692,2026-01-05 06:04:33,USR46890,MCH9533,14882.34,PENDING,MISSING,False
TXN00017097,2026-01-10 16:19:21,USR64893,MCH4937,18679.68,SUCCESS,MISSING,False
TXN00003496,2026-02-14 04:10:37,USR21435,MCH8541,5289.0,SUCCESS,MISSING,True
TXN00000913,2026-02-17 09:39:25,USR67920,MCH6024,15607.48,SUCCESS,MISSING,False
TXN00015011,2026-02-28 22:49:03,USR80080,MCH5705,1698.2,SUCCESS,MISSING,True
TXN00011226,2026-03-21 12:02:47,USR41379,MCH6825,10595.0,SUCCESS,MISSING,False
TXN00007973,2026-02-05 06:14:07,USR78422,MCH8563,4049.33,SUCCESS,MISSING,False
TXN00001183,2026-01-18 10:07:44,USR85395,MCH7575,15819.22,SUCCESS,MISSING,False
TXN00006624,2026-03-31 17:56:24,USR95904,MCH5617,13525.27,SUCCESS,MISSING,False
TXN00010851,2026-03-23 17:47:15,USR90602,MCH5498,12529.22,SUCCESS,MISSING,False
TXN00005893,2026-03-08 03:15:04,USR19589,MCH5374,12314.25,SUCCESS,MISSING,False
TXN00000488,2026-01-28 16:04:07,USR41949,MCH2718,7031.27,SUCCESS,MISSING,False
TXN00005143,2026-01-08 06:22:03,USR84356,MCH9438,14547.22,SUCCESS,MISSING,False
TXN00004828,2026-02-28 06:07:10,USR97952,MCH9538,4197.49,SUCCESS,MISSING,False
TXN00002461,2026-02-06 13:49:15,USR54383,MCH5193,24846.27,SUCCESS,MISSING,True
TXN00004359,2026-03-20 15:52:12,USR50543,MCH9170,14294.48,SUCCESS,MISSING,False
TXN00013273,2026-03-15 00:35:55,USR34744,MCH9739,4319.57,SUCCESS,MISSING,True
TXN00003589,2026-01-18 11:23:12,USR61724,MCH7808,3158.79,FAILED,MISSING,False
