merchant_id,merchant_id_raw,merchant_name,mcc,mcc_source,mcc_category_conflict,merchant_category,merchant_category_raw,business_type,city,state,city_state_mismatch,onboarding_date,onboarding_in_future,settlement_account_type,settlement_account_last4,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,id_record_count
MCH6210,MCH6210,Sem Group,5812,mcc_field,False,Restaurants,eating place,Private Limited,Amritsar,Punjab,False,2024-01-03 02:42:08,False,MISSING,,ACTIVE,2370.64,False,1
MCH6213,MCH6213,Sangha LLC,5999,inferred_from_category,False,Misc Retail,Retail Other,Private Limited,Delhi,Delhi,False,2025-12-03 12:46:00,False,MISSING,,ACTIVE,722.0,False,1
MCH6216,MCH6216,"Bhatti, Dass and Deshpande",5411,mcc_field,False,Grocery,Grocery,Individual,Ludhiana,Punjab,False,2024-09-08 01:01:00,False,MASKED,5234,ACTIVE,1325.06,False,2
MCH6218,MCH6218,Chad-Bhakta,5411,mcc_field,False,Grocery,Grocery,Sole Proprietor,Chennai,Tamil Nadu,False,2023-12-23 00:00:00,False,VIRTUAL_ACCOUNT,2267,ACTIVE,218.0,False,1
MCH6219,MCH6219,"Morar, Walla and Behl",5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Partnership,Delhi,Delhi,False,2024-06-24 00:00:00,False,MISSING,,ACTIVE,4347.57,False,1
MCH6221,MCH6221,Dey-Maharaj,5912,mcc_field,False,Pharmacy,chemist,Private Limited,Ludhiana,Punjab,False,2026-01-22 00:00:00,False,ACCOUNT_NUMBER,0882,INACTIVE,402.9,True,2
MCH6223,MCH6223,Ramanathan-Dhingra,4131,mcc_field,False,Transportation,TRAVEL,Individual,Lucknow,Uttar Pradesh,False,2023-10-03 00:00:00,False,ACCOUNT_NUMBER,0394,ACTIVE,306.0,False,1
MCH6224,MCH 6224,Lal-Anand,5912,mcc_field,False,Pharmacy,chemist,Private Limited,Delhi,Delhi,False,2025-07-28 00:00:00,False,ACCOUNT_NUMBER,1138,ACTIVE,3823.0,False,2
MCH6225,MCH6225,"Loyal, Mander and Agrawal",5411,mcc_field,False,Grocery,Grocery,Sole Proprietor,Kolkata,West Bengal,False,2023-12-17 00:00:00,False,MISSING,,ACTIVE,859.91,False,1
MCH6228,MCH6228,"Kar, Agarwal and Karpe",5812,mcc_field,False,Restaurants,eating place,Private Limited,Bengaluru,Karnataka,False,2024-08-05 00:00:00,False,MISSING,,ACTIVE,1145.75,False,2
MCH6231,MCH-6231,"Chand, Johal and Chawla",5812,mcc_field,False,Restaurants,FOOD_SERVICES,Private Limited,Jalandhar,Punjab,False,2023-06-26 00:00:00,False,ACCOUNT_NUMBER,8479,ACTIVE,919.0,False,1
MCH6233,MCH6233,Vohra Ltd,5942,mcc_field,False,Books & Stationery,Books,Partnership,Delhi,Delhi,False,2026-02-26 00:00:00,False,MISSING,,ACTIVE,2389.79,False,2
MCH6239,MCH-6239,Varkey-More,5699,mcc_field,False,Apparel,Clothing,Private Limited,Lucknow,Uttar Pradesh,False,2025-08-20 00:00:00,False,MISSING,,ACTIVE,849.3,False,2
MCH6240,MCH6240,Mutti Plc,5999,mcc_field,False,Misc Retail,Misc Retail,Partnership,Delhi,Delhi,False,2025-11-08 00:00:00,False,MISSING,,ACTIVE,1461.1,False,2
MCH6242,MCH6242,Som Inc,5311,mcc_field,False,Department Stores,Department Store,Sole Proprietor,Jaipur,Rajasthan,False,2023-06-27 04:59:14,False,VIRTUAL_ACCOUNT,6690,ACTIVE,1984.97,True,1
MCH6244,MCH6244,Memon and Sons,5311,mcc_field,False,Department Stores,Retail,Individual,Mumbai,Maharashtra,False,2025-11-24 00:00:00,False,MISSING,,INACTIVE,1468.71,True,2
MCH6246,MCH 6246,Zachariah Group,5699,mcc_field,False,Apparel,CLOTHS,Individual,Chennai,Tamil Nadu,False,2025-06-16 00:00:00,False,MISSING,,ACTIVE,1510.7,False,2
MCH6247,MCH6247,Dhar-Ram,4814,mcc_field,False,Telecom,phone service,Individual,Jaipur,Rajasthan,False,2026-01-14 00:00:00,False,MISSING,,ACTIVE,468.52,False,1
MCH6251,MCH6251,"Sodhi, Handa and Venkatesh",5411,mcc_field,False,Grocery,Grocery Stores,Sole Proprietor,Lucknow,Uttar Pradesh,False,2025-09-18 00:00:00,False,ACCOUNT_NUMBER,7488,SUSPENDED,291.55,False,1
MCH6254,MCH6254,Murthy Group,4814,mcc_field,False,Telecom,Telecom,Partnership,Amritsar,Punjab,False,2025-07-05 23:34:00,False,ACCOUNT_NUMBER,8410,INACTIVE,,False,1
MCH6255,MCH6255,"Gupta, Kibe and Aurora",7011,mcc_field,False,Hotels & Lodging,Hospitality,Partnership,Lucknow,Uttar Pradesh,False,2023-10-31 04:07:14,False,ACCOUNT_NUMBER,2681,ACTIVE,3182.0,False,1
MCH6256,MCH6256,Rana-Walia,5812,mcc_field,False,Restaurants,Restaurants,Sole Proprietor,Ludhiana,Punjab,False,2025-02-27 00:00:00,False,MASKED,5533,INACTIVE,330.34,False,2
MCH6257,MCH6257,"Bali, Ahuja and Natarajan",4131,mcc_field,False,Transportation,transprt,Individual,Delhi,Delhi,False,2025-11-27 00:00:00,False,MISSING,,SUSPENDED,1050.0,False,2
MCH6258,MCH-6258,"Mitra, Nori and Venkataraman",5912,inferred_from_category,False,Pharmacy,Pharmacies,Private Limited,Hyderabad,Telangana,False,2025-02-10 18:46:00,False,MISSING,,ACTIVE,353.34,False,1
MCH6260,MCH6260,Mittal Plc,5912,mcc_field,False,Pharmacy,Pharmacy,Private Limited,Lucknow,Uttar Pradesh,False,2025-01-27 15:46:00,False,MASKED,9807,ACTIVE,,False,1
MCH6262,MCH6262,Saran Ltd,5311,mcc_field,False,Department Stores,Department Store,Partnership,Mumbai,Maharashtra,False,2025-08-04 12:06:38,False,MASKED,7596,INACTIVE,6560.0,False,1
MCH6263,MCH6263,"Bahri, Bajaj and Mander",5942,mcc_field,False,Books & Stationery,Books,Individual,Chennai,Tamil Nadu,False,2025-09-10 00:00:00,False,MISSING,,INACTIVE,667.85,False,1
MCH6267,MCH-6267,Mandal-Badal,4814,mcc_field,False,Telecom,phone service,Partnership,Mumbai,Maharashtra,False,2024-12-10 00:00:00,False,MISSING,,ACTIVE,,False,1
MCH6268,MCH6268,"Yogi, Sachar and Mammen",5411,mcc_field,False,Grocery,Grocery Stores,Sole Proprietor,Jalandhar,Punjab,False,2025-11-05 00:00:00,False,MASKED,1380,ACTIVE,1773.0,False,2
MCH6273,MCH6273,"Dubey, Narula and Jhaveri",5311,mcc_field,False,Department Stores,Department Store,Private Limited,Pune,Maharashtra,False,2025-05-06 00:00:00,False,MISSING,,ACTIVE,754.63,False,1
MCH6274,MCH-6274,Mall Inc,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Partnership,Amritsar,Punjab,False,2025-06-21 00:00:00,False,MASKED,1310,ACTIVE,1700.39,False,1
MCH6275,MCH6275,Tank Plc,4814,mcc_field,False,Telecom,Mobile Recharge,Sole Proprietor,Chennai,Tamil Nadu,False,2024-08-26 00:00:00,False,MASKED,8300,ACTIVE,781.0,False,1
MCH6277,MCH6277,"Mangat, Kaur and Guha",7011,mcc_field,False,Hotels & Lodging,Hospitality,Partnership,Delhi,Delhi,False,2024-04-07 03:31:48,False,MISSING,,ACTIVE,1786.0,False,2
MCH6278,mch6278,"Keer, Sha and Sama",5912,mcc_field,False,Pharmacy,Medical,Partnership,Kolkata,West Bengal,False,2025-08-23 00:00:00,False,ACCOUNT_NUMBER,5387,ACTIVE,8713.68,False,1
MCH6280,MCH6280,Khanna-Kanda,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Pune,Maharashtra,False,,False,ACCOUNT_NUMBER,8627,ACTIVE,243.27,False,1
MCH6282,MCH6282,Madan-Din,7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Amritsar,Punjab,False,2026-01-20 00:00:00,False,MISSING,,ACTIVE,955.08,False,2
MCH6284,MCH6284,Talwar Ltd,7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Amritsar,Punjab,False,2025-11-27 00:00:00,False,ACCOUNT_NUMBER,7576,ACTIVE,678.88,True,2
MCH6285,mch6285,Kumer-Mane,7011,mcc_field,False,Hotels & Lodging,Hotel,Private Limited,Bengaluru,Karnataka,False,2024-10-01 00:00:00,False,MISSING,,ACTIVE,567.98,False,1
MCH6290,MCH6290,Chaudhry-Agarwal,5999,mcc_field,False,Misc Retail,Retail Other,Partnership,Ludhiana,Punjab,False,2023-09-01 00:00:00,False,MISSING,,INACTIVE,5757.0,False,1
MCH6291,MCH 6291,Sheth-Anne,5311,mcc_field,False,Department Stores,Retail,Partnership,Delhi,Delhi,False,2025-10-15 00:00:00,False,ACCOUNT_NUMBER,0526,SUSPENDED,2021.5,True,2
MCH6293,MCH6293,Bora-Nigam,5311,mcc_field,False,Department Stores,Department Store,Partnership,Jalandhar,Punjab,False,,False,MISSING,,ACTIVE,4957.97,True,1
MCH6296,MCH6296,"Goyal, Vora and Loke",5411,mcc_field,False,Grocery,GROCERY_STORE,Private Limited,Lucknow,Uttar Pradesh,False,,False,MISSING,,ACTIVE,538.0,False,1
MCH6299,MCH6299,Pathak-Mukherjee,5999,mcc_field,False,Misc Retail,Other,Individual,Delhi,Delhi,False,2025-02-02 00:00:00,False,MISSING,,ACTIVE,256.83,False,2
MCH6300,MCH6300,Kumar Plc,5699,mcc_field,False,Apparel,CLOTHS,Partnership,Jaipur,Rajasthan,False,2025-04-17 00:00:00,False,MISSING,,ACTIVE,1647.52,False,1
MCH6301,MCH6301,"Apte, Vohra and Gade",4814,mcc_field,False,Telecom,Telecom,Partnership,Jalandhar,Punjab,False,2023-03-30 00:00:00,False,MISSING,,ACTIVE,2355.49,False,1
MCH6302,mch6302,Gour-Rattan,4131,mcc_field,False,Transportation,transprt,Individual,Hyderabad,Telangana,False,2024-09-29 00:00:00,False,VIRTUAL_ACCOUNT,6158,ACTIVE,966.01,False,1
MCH6305,MCH6305,"Chakraborty,hansand Sahota",4131,mcc_field,False,Transportation,Transport,Individual,Mumbai,Maharashtra,False,2025-10-20 00:00:00,False,MISSING,,ACTIVE,1075.82,False,1
MCH6306,mch6306,"Ramesh, Viswanathan and Kalita",4131,mcc_field,False,Transportation,Transport,Private Limited,Chennai,Tamil Nadu,False,2026-01-05 00:00:00,False,MASKED,8991,ACTIVE,302.6,False,1
MCH6308,MCH6308,Seshadri LLC,5699,mcc_field,False,Apparel,Fashion,Private Limited,Delhi,Delhi,False,2025-10-03 00:00:00,False,MISSING,,ACTIVE,422.55,False,2
MCH6313,MCH 6313,Ramanathan Plc,5411,inferred_from_category,False,Grocery,Grocery,Sole Proprietor,Mumbai,Maharashtra,False,,False,VIRTUAL_ACCOUNT,3437,ACTIVE,3430.73,False,1
MCH6314,MCH6314,"Kuruvilla, Lalla and Mallick",5699,mcc_field,False,Apparel,CLOTHS,Private Limited,Lucknow,Uttar Pradesh,False,2026-01-05 15:15:00,False,MISSING,,ACTIVE,697.89,False,2
MCH6315,MCH6315,"Pal, Zacharia and Narayan",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Mumbai,Maharashtra,False,2023-04-01 00:00:00,False,ACCOUNT_NUMBER,7805,ACTIVE,529.2,False,2
MCH6321,MCH6321,Chander Ltd,5999,mcc_field,False,Misc Retail,Other,Private Limited,Jaipur,Rajasthan,False,,False,MISSING,,ACTIVE,380.1,False,1
MCH6325,MCH6325,"Sathe, Seth and Varghese",5311,mcc_field,False,Department Stores,Department Stores,Partnership,Delhi,Delhi,False,2025-04-03 00:00:00,False,MISSING,,INACTIVE,422.65,False,2
MCH6326,mch6326,"Barad,murtyand Tella",5942,mcc_field,False,Books & Stationery,BOOKS_STATIONERY,Private Limited,Chennai,Tamil Nadu,False,2024-06-22 18:08:00,False,VIRTUAL_ACCOUNT,0094,ACTIVE,671.62,True,2
MCH6328,MCH6328,"Ray, Pandit and Bala",4814,mcc_field,False,Telecom,phone service,Private Limited,Chennai,Tamil Nadu,False,2025-11-27 00:31:00,False,VIRTUAL_ACCOUNT,4155,ACTIVE,644.89,False,1
MCH6329,MCH-6329,Srinivas-Banerjee,5912,inferred_from_category,False,Pharmacy,MEDICAL_STORE,Individual,Kolkata,West Bengal,False,2024-05-12 00:00:00,False,MASKED,2718,ACTIVE,199.46,False,1
MCH6331,MCH6331,"Varughese, Sandhu and Issac",5942,inferred_from_category,False,Books & Stationery,BOOKS_STATIONERY,Individual,Hyderabad,Telangana,False,2025-09-01 00:00:00,False,MISSING,,ACTIVE,868.0,False,2
MCH6332,MCH6332,Shukla-Hayre,5311,mcc_field,False,Department Stores,Department Store,Sole Proprietor,Lucknow,Uttar Pradesh,False,2026-01-12 17:50:00,False,MISSING,,ACTIVE,788.91,False,2
MCH6333,MCH6333,"Kumer, Butala and Sawhney",5699,mcc_field,False,Apparel,garments,Individual,Chennai,Tamil Nadu,False,2024-09-08 02:04:48,False,VIRTUAL_ACCOUNT,3650,ACTIVE,831.77,False,1
MCH6336,mch6336,"Kunda, Kumar and Gulati",4131,inferred_from_category,False,Transportation,transprt,Private Limited,Chennai,Tamil Nadu,False,2024-03-16 16:19:00,False,MASKED,8337,ACTIVE,772.78,False,1
MCH6337,MCH6337,Chander LLC,5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Kolkata,West Bengal,False,2025-12-28 22:16:00,False,MISSING,,ACTIVE,1428.08,False,1
MCH6338,MCH6338,Dutta Plc,5311,mcc_field,False,Department Stores,DEPT_STORE,Individual,Kolkata,West Bengal,False,2024-06-29 00:00:00,False,MISSING,,ACTIVE,1835.5,False,1
MCH6343,MCH6343,Prabhakar Ltd,5411,mcc_field,False,Grocery,Grocery,Sole Proprietor,Ludhiana,Punjab,False,2025-11-13 00:00:00,False,MISSING,,INACTIVE,8227.32,False,2
MCH6345,mch6345,Mani Group,5999,mcc_field,False,Misc Retail,Other,Partnership,Ludhiana,Punjab,False,,False,MISSING,,ACTIVE,1339.21,False,1
MCH6351,MCH6351,Mahal-Padmanabhan,5812,mcc_field,False,Restaurants,Restaurant,Partnership,Bengaluru,Karnataka,False,2025-03-30 00:00:00,False,VIRTUAL_ACCOUNT,3710,ACTIVE,3129.06,False,1
MCH6352,MCH-6352,Chadha Group,5411,inferred_from_category,False,Grocery,kirana,Private Limited,Chennai,Tamil Nadu,False,2024-05-19 14:55:03,False,VIRTUAL_ACCOUNT,1151,SUSPENDED,419.41,False,2
MCH6354,MCH6354,"Gulati, Khosla and Peri",5812,mcc_field,False,Restaurants,Restaurants,Partnership,Lucknow,Uttar Pradesh,False,2025-08-14 00:00:00,False,MISSING,,ACTIVE,122.8,False,1
MCH6355,MCH6355,Dutt Plc,5699,mcc_field,False,Apparel,CLOTHS,Private Limited,Bengaluru,Karnataka,False,2025-04-01 04:52:41,False,ACCOUNT_NUMBER,1313,ACTIVE,495.94,False,1
MCH6356,MCH6356,"Pandit, Wagle and Kata",7011,mcc_field,False,Hotels & Lodging,Hospitality,Private Limited,Amritsar,Punjab,False,2024-08-03 09:31:28,False,MASKED,6397,INACTIVE,499.8,False,1
MCH6359,MCH6359,Pai-Dada,4131,inferred_from_category,False,Transportation,TRAVEL,Individual,Jaipur,Rajasthan,False,2025-05-27 00:00:00,False,VIRTUAL_ACCOUNT,0965,ACTIVE,484.0,False,1
MCH6360,MCH6360,"Desai, Shroff and Goel",7011,mcc_field,False,Hotels & Lodging,Hotel,Private Limited,Jalandhar,Punjab,False,2025-11-11 00:00:00,False,ACCOUNT_NUMBER,2488,INACTIVE,635.23,False,3
MCH6361,MCH6361,"Saran, Dhar and Chaudhry",7011,mcc_field,False,Hotels & Lodging,Hotel,Sole Proprietor,Delhi,Delhi,False,2023-04-18 22:29:15,False,ACCOUNT_NUMBER,8117,ACTIVE,701.89,False,1
MCH6365,MCH6365,Bora-Sood,5311,mcc_field,False,Department Stores,Department Stores,Individual,Pune,Maharashtra,False,2025-06-28 00:00:00,False,MISSING,,ACTIVE,3013.41,True,2
MCH6366,MCH6366,"Hora, Edwin and Zacharia",4814,mcc_field,False,Telecom,Mobile Recharge,Sole Proprietor,Ludhiana,Punjab,False,2025-03-29 00:00:00,False,ACCOUNT_NUMBER,2742,ACTIVE,780.59,False,1
MCH6369,MCH6369,"Chaudhry, Batra and Rama",4131,mcc_field,False,Transportation,Transportation,Partnership,Jalandhar,Punjab,False,2024-04-15 00:00:00,False,ACCOUNT_NUMBER,8122,INACTIVE,612.29,False,1
MCH6370,mch6370,"Dass, Hegde and Viswanathan",5812,mcc_field,False,Restaurants,FOOD_SERVICES,Partnership,Jaipur,Rajasthan,False,2023-03-24 18:53:14,False,VIRTUAL_ACCOUNT,9316,ACTIVE,2201.27,False,1
MCH6372,MCH6372,Goda and Sons,5699,mcc_field,False,Apparel,Apparel,Individual,Chennai,Tamil Nadu,False,2024-05-14 00:00:00,False,VIRTUAL_ACCOUNT,7769,ACTIVE,515.6,False,2
MCH6376,MCH6376,"Naik, Dhillon and Sama",5942,mcc_field,False,Books & Stationery,Books,Partnership,Jalandhar,Punjab,False,2024-01-20 00:00:00,False,VIRTUAL_ACCOUNT,7616,ACTIVE,2593.39,False,2
MCH6377,MCH6377,Balasubramanian LLC,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Mumbai,Maharashtra,False,2025-12-06 00:00:00,False,VIRTUAL_ACCOUNT,6525,ACTIVE,1259.93,False,2
MCH6379,MCH6379,Chana-Mahajan,5942,mcc_field,False,Books & Stationery,BOOKS_STATIONERY,Private Limited,Bengaluru,Karnataka,False,2025-08-08 17:00:00,False,MASKED,7525,ACTIVE,2923.98,False,1
MCH6380,MCH6380,Naik-Kalla,5999,mcc_field,False,Misc Retail,Other,Individual,Pune,Maharashtra,False,2026-01-02 06:05:56,False,ACCOUNT_NUMBER,2991,BLOCKED,1353.03,True,1
MCH6383,MCH6383,Shere-Mander,4131,inferred_from_category,False,Transportation,Bus/Taxi,Private Limited,Delhi,Delhi,False,2024-05-20 00:00:00,False,MISSING,,BLOCKED,1196.32,False,2
MCH6384,MCH6384,"Ravel, Mane and Madan",5912,mcc_field,False,Pharmacy,Pharmacies,Partnership,Delhi,Delhi,False,2023-04-26 06:56:00,False,ACCOUNT_NUMBER,0345,ACTIVE,334.08,False,1
MCH6386,MCH6386,Mahajan Inc,5311,mcc_field,False,Department Stores,Retail,Individual,Amritsar,Punjab,False,2025-02-03 00:00:00,False,MISSING,,ACTIVE,,False,1
MCH6388,MCH6388,Raval-Cherian,5812,inferred_from_category,False,Restaurants,Restaurant,Partnership,Mumbai,Maharashtra,False,2023-11-15 00:49:17,False,MISSING,,ACTIVE,2297.8,False,2
MCH6390,mch6390,Barman Plc,5912,inferred_from_category,False,Pharmacy,MEDICAL_STORE,Individual,Kolkata,West Bengal,False,2023-11-24 00:00:00,False,MASKED,9714,ACTIVE,904.29,True,1
MCH6391,MCH6391,"Bhatti, Keer and Gupta",4814,mcc_field,False,Telecom,Telecom,Individual,Mumbai,Maharashtra,False,2025-08-22 10:17:00,False,MISSING,,ACTIVE,684.0,False,2
MCH6392,mch6392,Golla-Pau,5999,inferred_from_category,False,Misc Retail,Other,Private Limited,Delhi,Delhi,False,2025-01-04 07:52:24,False,VIRTUAL_ACCOUNT,1317,ACTIVE,471.06,False,3
MCH6394,MCH6394,Yogi Inc,5699,mcc_field,False,Apparel,CLOTHS,Private Limited,Kolkata,West Bengal,False,2023-10-20 00:00:00,False,MISSING,,ACTIVE,1717.76,False,1
MCH6396,MCH-6396,Mani-Puri,5999,mcc_field,False,Misc Retail,Retail Other,Individual,Lucknow,Uttar Pradesh,False,2025-04-21 00:00:00,False,MASKED,7558,ACTIVE,4113.97,False,2
MCH6397,MCH6397,Tella-Lad,5912,mcc_field,False,Pharmacy,Pharmacies,Private Limited,Lucknow,Uttar Pradesh,False,2025-10-10 00:00:00,False,MISSING,,ACTIVE,872.0,False,3
MCH6400,MCH6400,Sem-Keer,5411,mcc_field,False,Grocery,Grocery Stores,Partnership,Ludhiana,Punjab,False,2025-12-21 00:00:00,False,ACCOUNT_NUMBER,7300,ACTIVE,13683.2,False,1
MCH6401,MCH6401,"Shenoy, Doctor and Gola",5912,mcc_field,False,Pharmacy,Medical,Individual,Mumbai,Maharashtra,False,2025-02-09 13:26:39,False,MISSING,,SUSPENDED,690.47,False,2
MCH6403,MCH6403,"Sahni, Kapur and Ganesh",5699,inferred_from_category,False,Apparel,CLOTHS,Private Limited,Chennai,Tamil Nadu,False,2024-05-30 00:00:00,False,MISSING,,ACTIVE,344.49,False,1
MCH6404,MCH6404,Tailor Group,5999,mcc_field,False,Misc Retail,Other,Private Limited,Jaipur,Rajasthan,False,2026-02-04 15:32:58,False,MISSING,,SUSPENDED,792.4,False,1
MCH6405,MCH6405,Jaggi Ltd,5411,mcc_field,False,Grocery,groceries,Partnership,Delhi,Delhi,False,2024-01-26 06:23:00,False,MASKED,6470,ACTIVE,4074.0,False,1
MCH6408,MCH6408,Gade and Sons,5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Chennai,Tamil Nadu,False,2024-06-11 00:00:00,False,MISSING,,ACTIVE,4374.58,False,1
MCH6409,MCH6409,Wason and Sons,5699,mcc_field,False,Apparel,Clothing,Private Limited,Bengaluru,Karnataka,False,2024-10-07 00:00:00,False,VIRTUAL_ACCOUNT,0476,SUSPENDED,1111.14,False,1
MCH6410,MCH6410,Dua-Kara,5699,mcc_field,False,Apparel,Clothing,Individual,Delhi,Delhi,False,,False,MISSING,,ACTIVE,1003.3,False,1
MCH6418,MCH6418,Doctor Ltd,7011,mcc_field,False,Hotels & Lodging,Hotels,Sole Proprietor,Jalandhar,Punjab,False,,False,MISSING,,ACTIVE,1362.45,False,1
MCH6419,MCH6419,"Bhalla, Dubey and Salvi",5912,inferred_from_category,False,Pharmacy,Medical,Sole Proprietor,Jaipur,Rajasthan,False,2024-01-15 01:23:00,False,MISSING,,ACTIVE,3881.01,False,1
MCH6420,MCH6420,Wadhwa and Sons,5912,mcc_field,False,Pharmacy,Medical,Partnership,Bengaluru,Karnataka,False,,False,ACCOUNT_NUMBER,7412,ACTIVE,160.44,False,1
MCH6421,MCH6421,Wadhwa Ltd,5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Bengaluru,Karnataka,False,2024-01-30 21:37:00,False,MISSING,,ACTIVE,1782.12,False,1
MCH6422,MCH6422,"Bhatnagar, Bora and Venkataraman",5912,mcc_field,False,Pharmacy,Pharmacies,Sole Proprietor,Pune,Maharashtra,False,2025-05-11 11:45:00,False,MISSING,,ACTIVE,1587.75,False,2
MCH6425,MCH6425,Pall-Kanda,5942,mcc_field,False,Books & Stationery,BOOKS_STATIONERY,Sole Proprietor,Delhi,Delhi,False,,False,MISSING,,ACTIVE,1143.39,True,1
MCH6427,MCH 6427,Bose Inc,5999,mcc_field,False,Misc Retail,Misc Retail,Private Limited,Ludhiana,Punjab,False,2025-07-02 00:00:00,False,VIRTUAL_ACCOUNT,1976,CLOSED,1949.7,False,1
MCH6429,MCH6429,Doshi Group,5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Amritsar,Punjab,False,2025-10-15 00:00:00,False,VIRTUAL_ACCOUNT,4325,ACTIVE,369.26,False,1
MCH6430,MCH6430,Prakash Group,4814,mcc_field,False,Telecom,TELECOM,Individual,Hyderabad,Telangana,False,2025-08-05 00:00:00,False,MISSING,,BLOCKED,5278.71,False,1
MCH6431,MCH6431,"Batra, Pant and Devan",7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Bengaluru,Karnataka,False,2026-01-31 00:00:00,False,MASKED,1013,INACTIVE,1564.0,False,1
MCH6433,MCH6433,Bhattacharyya Ltd,4814,mcc_field,False,Telecom,TELECOM,Partnership,Bengaluru,Karnataka,False,2024-12-31 00:00:00,False,MISSING,,INACTIVE,1248.03,False,1
MCH6440,MCH6440,Taneja-Mahajan,5311,mcc_field,False,Department Stores,DEPT_STORE,Individual,Jalandhar,Punjab,False,2025-04-17 00:00:00,False,ACCOUNT_NUMBER,8462,ACTIVE,6682.66,False,2
MCH6441,MCH6441,Bhatia and Sons,7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Lucknow,Uttar Pradesh,False,2025-12-20 07:37:00,False,MISSING,,ACTIVE,995.16,False,3
MCH6445,MCH6445,Shere and Sons,5912,mcc_field,False,Pharmacy,Medical,Individual,Ludhiana,Punjab,False,2025-01-28 00:00:00,False,MISSING,,ACTIVE,766.0,False,1
MCH6446,MCH6446,Upadhyay-Upadhyay,5812,mcc_field,False,Restaurants,eating place,Partnership,Jalandhar,Punjab,False,2024-12-05 15:55:00,False,MISSING,,ACTIVE,2923.06,True,2
MCH6447,MCH6447,Kant-Tella,7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Delhi,Delhi,False,2026-01-22 00:00:00,False,MISSING,,ACTIVE,994.25,False,2
MCH6448,MCH6448,"Kara, Mahal and Borah",5699,mcc_field,False,Apparel,garments,Individual,Chennai,Tamil Nadu,False,2025-02-02 01:23:00,False,ACCOUNT_NUMBER,2120,SUSPENDED,2308.59,False,2
MCH6449,mch6449,Chakraborty-Hans,5812,mcc_field,False,Restaurants,FOOD_SERVICES,Sole Proprietor,Hyderabad,Telangana,False,2024-03-01 00:00:00,False,MASKED,5646,ACTIVE,1506.6,False,2
MCH6450,MCH6450,"Goel, Madan and Gola",5942,mcc_field,False,Books & Stationery,books,Individual,Chennai,Tamil Nadu,False,2025-10-15 00:00:00,False,MISSING,,SUSPENDED,855.0,False,4
MCH6451,MCH6451,Chandran Group,5311,mcc_field,False,Department Stores,Department Store,Individual,Jalandhar,Punjab,False,2025-10-07 00:00:00,False,ACCOUNT_NUMBER,7499,INACTIVE,165.95,False,2
MCH6454,MCH 6454,Nagi-Choudhury,5699,mcc_field,False,Apparel,garments,Private Limited,Bengaluru,Karnataka,False,2024-03-28 00:00:00,False,MASKED,1525,INACTIVE,3116.0,False,1
MCH6455,MCH6455,Luthra-Wable,5999,mcc_field,False,Misc Retail,Miscellaneous,Partnership,Mumbai,Maharashtra,False,2023-09-04 00:00:00,False,ACCOUNT_NUMBER,6293,ACTIVE,1528.51,False,1
MCH6460,6460,Deol-Narayanan,5311,mcc_field,False,Department Stores,Retail,Partnership,Mumbai,Maharashtra,False,2026-01-19 08:20:00,False,MASKED,8283,ACTIVE,878.73,False,1
MCH6462,MCH6462,"Vaidya, Kunda and Bhavsar",5311,mcc_field,False,Department Stores,Retail,Private Limited,Lucknow,Uttar Pradesh,False,2025-12-19 00:00:00,False,ACCOUNT_NUMBER,5252,ACTIVE,1652.23,False,1
MCH6464,MCH6464,Date LLC,5699,mcc_field,False,Apparel,Apparel,Private Limited,Bengaluru,Karnataka,False,2025-12-03 00:00:00,False,MASKED,4137,ACTIVE,3772.0,False,1
MCH6465,MCH6465,Mody Ltd,5699,mcc_field,False,Apparel,Fashion,Sole Proprietor,Chennai,Tamil Nadu,False,2025-03-01 00:00:00,False,MISSING,,SUSPENDED,307.0,False,2
MCH6466,MCH6466,Randhawa LLC,5311,mcc_field,False,Department Stores,Retail,Individual,Pune,Maharashtra,False,2024-06-03 00:00:00,False,VIRTUAL_ACCOUNT,7916,ACTIVE,3082.9,False,1
MCH6468,MCH6468,Golla-Murty,4131,mcc_field,False,Transportation,Transportation,Partnership,Hyderabad,Telangana,False,2024-06-20 00:00:00,False,MISSING,,ACTIVE,,False,1
MCH6469,MCH6469,"Bahl, Barad and Dhillon",5311,mcc_field,False,Department Stores,Department Store,Private Limited,Chennai,Tamil Nadu,False,2025-02-10 00:00:00,False,MISSING,,ACTIVE,931.21,True,1
