merchant_id,merchant_id_raw,merchant_name,mcc,mcc_source,mcc_category_conflict,merchant_category,merchant_category_raw,business_type,city,state,city_state_mismatch,onboarding_date,onboarding_in_future,settlement_account_type,settlement_account_last4,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,id_record_count,is_canonical
MCH4490,MCH4490,"Doshi, Raj and Bumb",5411,mcc_field,False,Grocery,groceries,Partnership,Ludhiana,Punjab,False,2025-07-28 00:00:00,False,MASKED,2409,ACTIVE,748.4,False,2,True
MCH4490,MCH4490,"Chawla, Prabhakar and Gupta",5812,mcc_field,False,Restaurants,Restaurants,Private Limited,Chennai,Tamil Nadu,False,,False,MASKED,6406,ACTIVE,279.0,False,2,False
MCH4495,mch4495,"Nadig, Gade and Jha",5942,mcc_field,False,Books & Stationery,Book Store,Partnership,Hyderabad,Telangana,False,2024-05-10 06:24:00,False,MISSING,,ACTIVE,1329.61,False,1,True
MCH4496,MCH4496,"Pandya, Bhalla and Malhotra",4814,mcc_field,False,Telecom,Telecom,Partnership,Jaipur,Rajasthan,False,2025-07-23 09:17:00,False,ACCOUNT_NUMBER,5188,ACTIVE,,False,2,True
MCH4496,MCH4496,"Shroff,ahujaand Kumar",4814,mcc_field,False,Telecom,TELECOM,Partnership,Amritsar,Punjab,False,2025-05-11 18:25:00,False,ACCOUNT_NUMBER,8286,ACTIVE,497.26,True,2,False
MCH4497,mch4497,Padmanabhan Group,5812,mcc_field,False,Restaurants,Restaurant,Individual,Mumbai,Maharashtra,False,,False,MISSING,,ACTIVE,2142.62,False,1,True
MCH4501,MCH4501,Barman and Sons,5812,mcc_field,False,Restaurants,Restaurant,Private Limited,Delhi,Delhi,False,2025-04-24 00:00:00,False,MISSING,,ACTIVE,523.04,False,1,True
MCH4503,MCH 4503,Acharya LLC,5411,mcc_field,False,Grocery,groceries,Private Limited,Delhi,Delhi,False,2024-09-12 20:47:57,False,MISSING,,ACTIVE,241.19,False,3,True
MCH4503,MCH4503,Sunder Plc,7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Mumbai,Maharashtra,False,2024-01-03 00:00:00,False,VIRTUAL_ACCOUNT,4692,ACTIVE,540.93,False,3,False
MCH4503,MCH4503,"Varghese, Hora and Narayanan",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Ludhiana,Punjab,False,,False,MISSING,,ACTIVE,1258.0,False,3,False
MCH4507,MCH4507,Bassi-Merchant,5812,mcc_field,False,Restaurants,eating place,Sole Proprietor,Chennai,Tamil Nadu,False,2024-05-30 00:00:00,False,MASKED,7969,ACTIVE,3598.7,False,1,True
MCH4508,MCH4508,Prakash Ltd,5812,mcc_field,False,Restaurants,eating place,Private Limited,Mumbai,Maharashtra,False,2023-12-12 16:42:00,False,ACCOUNT_NUMBER,4537,SUSPENDED,1744.61,False,1,True
MCH4509,mch4509,"Shanker, Sem and Varughese",4131,mcc_field,False,Transportation,Bus/Taxi,Sole Proprietor,Pune,Maharashtra,False,2023-08-16 00:00:00,False,MISSING,,ACTIVE,,False,1,True
MCH4510,MCH4510,Bora Ltd,4814,mcc_field,False,Telecom,Mobile Recharge,Individual,Chennai,Tamil Nadu,False,2024-04-16 11:39:00,False,MASKED,0375,ACTIVE,1583.66,False,1,True
MCH4511,MCH 4511,"Walla, Kala and Devi",4131,mcc_field,False,Transportation,Transport,Sole Proprietor,Hyderabad,Telangana,False,2025-03-12 00:00:00,False,ACCOUNT_NUMBER,7288,ACTIVE,1448.32,False,1,True
MCH4515,mch4515,Memon-Upadhyay,4131,mcc_field,False,Transportation,transprt,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-04-03 17:37:57,False,MISSING,,ACTIVE,2435.25,False,1,True
MCH4517,MCH4517,"Madan, Gola and Srivastava",5812,mcc_field,False,Restaurants,Restaurants,Sole Proprietor,Kolkata,West Bengal,False,2025-05-07 14:26:04,False,MISSING,,ACTIVE,671.65,True,1,True
MCH4521,MCH4521,Raman Plc,5699,mcc_field,False,Apparel,Apparel,Private Limited,Hyderabad,Telangana,False,2023-04-02 12:10:00,False,MISSING,,ACTIVE,4397.68,False,1,True
MCH4524,MCH4524,Tara Ltd,5999,mcc_field,False,Misc Retail,Miscellaneous,Private Limited,Hyderabad,Telangana,False,2025-07-23 17:42:29,False,MISSING,,ACTIVE,1296.94,False,1,True
MCH4526,MCH4526,"Mittal, Saha and Puri",5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Bengaluru,Karnataka,False,2025-06-19 00:00:00,False,MISSING,,ACTIVE,893.38,False,1,True
MCH4527,MCH4527,Bansal Inc,5411,mcc_field,False,Grocery,groceries,Private Limited,Lucknow,Uttar Pradesh,False,2025-10-29 21:36:00,False,VIRTUAL_ACCOUNT,1395,ACTIVE,3449.0,False,1,True
MCH4528,MCH4528,Memon LLC,5912,mcc_field,False,Pharmacy,Medical,Partnership,Hyderabad,Telangana,False,2023-01-05 23:02:24,False,VIRTUAL_ACCOUNT,3640,ACTIVE,490.99,False,1,True
MCH4529,MCH 4529,Varkey-Pant,5699,inferred_from_category,False,Apparel,Clothing,Private Limited,Ludhiana,Punjab,False,2024-06-01 00:00:00,False,ACCOUNT_NUMBER,8433,ACTIVE,1710.62,False,2,True
MCH4529,MCH4529,Wali LLC,5999,mcc_field,False,Misc Retail,Other,Sole Proprietor,Delhi,Delhi,False,2023-02-13 00:00:00,False,MASKED,0169,SUSPENDED,468.55,False,2,False
MCH4530,MCH 4530,"Bhandari, Ramakrishnan and Srinivasan",5812,mcc_field,False,Restaurants,FOOD_SERVICES,Partnership,Pune,Maharashtra,False,2023-12-10 00:00:00,False,ACCOUNT_NUMBER,8716,ACTIVE,669.95,False,3,True
MCH4530,MCH4530,Kadakia Group,5942,mcc_field,False,Books & Stationery,Books,Partnership,Jalandhar,Punjab,False,2023-10-26 18:53:21,False,ACCOUNT_NUMBER,6663,ACTIVE,2165.16,True,3,False
MCH4530,MCH4530,"Mangal, Sehgal and Vohra",5942,mcc_field,False,Books & Stationery,BOOKS_STATIONERY,Sole Proprietor,Delhi,Delhi,False,,False,MISSING,,ACTIVE,4172.0,False,3,False
MCH4531,MCH-4531,Bail-Ramachandran,4814,mcc_field,False,Telecom,Telecom,Private Limited,Jaipur,Rajasthan,False,2025-05-11 18:13:55,False,MASKED,9300,ACTIVE,597.69,False,1,True
MCH4534,MCH-4534,Bumb-Ganguly,5699,mcc_field,False,Apparel,CLOTHS,Partnership,Chennai,Tamil Nadu,False,2025-11-12 19:14:58,False,VIRTUAL_ACCOUNT,5206,ACTIVE,1225.88,False,1,True
MCH4536,MCH4536,Gulati and Sons,5311,mcc_field,False,Department Stores,Retail,Individual,Delhi,Delhi,False,2024-12-06 17:48:15,False,MISSING,,ACTIVE,951.8,False,1,True
MCH4538,MCH4538,Lad Ltd,5699,mcc_field,False,Apparel,Fashion,Private Limited,Delhi,Delhi,False,2023-12-30 08:20:00,False,MISSING,,ACTIVE,449.9,False,1,True
MCH4540,mch4540,Nadig LLC,5699,mcc_field,False,Apparel,garments,Partnership,Mumbai,Maharashtra,False,2024-02-03 18:04:00,False,MISSING,,ACTIVE,7331.0,False,1,True
MCH4544,MCH-4544,"Som, Deshmukh and Narang",5411,mcc_field,False,Grocery,kirana,Partnership,Bengaluru,Karnataka,False,2023-04-28 00:00:00,False,MISSING,,ACTIVE,4619.33,False,1,True
MCH4547,mch4547,Rout Inc,5812,mcc_field,False,Restaurants,Restaurant,Private Limited,Bengaluru,Karnataka,False,2026-01-28 00:00:00,False,ACCOUNT_NUMBER,0002,ACTIVE,307.37,False,1,True
MCH4548,MCH4548,"Butala, Som and Modi",4131,mcc_field,False,Transportation,transprt,Private Limited,Bengaluru,Karnataka,False,,False,ACCOUNT_NUMBER,8022,SUSPENDED,568.11,False,2,True
MCH4548,MCH4548,Sarin Ltd,5912,mcc_field,False,Pharmacy,Medical,Private Limited,Delhi,Delhi,False,,False,ACCOUNT_NUMBER,0948,INACTIVE,,False,2,False
MCH4551,MCH4551,Sura Group,5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Jalandhar,Punjab,False,2023-01-06 00:00:00,False,MASKED,0235,ACTIVE,3287.63,False,1,True
MCH4552,MCH4552,"Palla, Mutti and Jayaraman",4131,mcc_field,False,Transportation,Transportation,Sole Proprietor,Jaipur,Rajasthan,False,2025-07-21 01:20:00,False,VIRTUAL_ACCOUNT,4876,ACTIVE,912.53,False,1,True
MCH4553,MCH4553,Zachariah-Dara,5812,mcc_field,False,Restaurants,Restaurants,Private Limited,Jalandhar,Punjab,False,2024-07-03 11:07:00,False,MISSING,,ACTIVE,343.99,False,1,True
MCH4556,MCH4556,Bhakta Inc,5942,mcc_field,False,Books & Stationery,Book Store,Private Limited,Mumbai,Maharashtra,False,2026-02-03 00:00:00,False,MISSING,,ACTIVE,881.89,False,2,True
MCH4556,MCH 4556,Parmar and Sons,7011,inferred_from_category,False,Hotels & Lodging,Hospitality,Private Limited,Jaipur,Rajasthan,False,2024-05-16 07:05:47,False,VIRTUAL_ACCOUNT,0300,ACTIVE,933.34,True,2,False
MCH4560,mch4560,Shankar Ltd,4814,mcc_field,False,Telecom,Telecom,Individual,Bengaluru,Karnataka,False,2025-06-12 14:36:00,False,MISSING,,ACTIVE,1403.88,False,1,True
MCH4567,mch4567,Bhatti Inc,7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Hyderabad,Telangana,False,2023-03-29 00:00:00,False,MASKED,2555,ACTIVE,1514.65,False,1,True
MCH4573,MCH4573,"Edwin, Manda and Biswas",5912,inferred_from_category,False,Pharmacy,Pharmacy,Sole Proprietor,Pune,Maharashtra,False,2025-02-28 14:41:00,False,ACCOUNT_NUMBER,1910,ACTIVE,2824.05,False,2,True
MCH4573,MCH4573,"Borde, Patil and Taneja",4814,mcc_field,False,Telecom,phone service,Individual,Chennai,Tamil Nadu,False,2023-10-27 00:00:00,False,VIRTUAL_ACCOUNT,0767,ACTIVE,642.81,False,2,False
MCH4574,MCH4574,Cherian and Sons,5311,mcc_field,False,Department Stores,Department Store,Individual,Lucknow,Uttar Pradesh,False,2024-08-31 00:00:00,False,MASKED,0148,ACTIVE,789.16,False,1,True
MCH4577,MCH4577,"Atwal, Sura and Bhatti",5812,mcc_field,False,Restaurants,Restaurant,Partnership,Hyderabad,Telangana,False,2026-01-03 18:58:00,False,VIRTUAL_ACCOUNT,3063,ACTIVE,316.9,False,3,True
MCH4577,MCH4577,"Atwal, Sura and Bhatti",5812,mcc_field,False,Restaurants,restaurant,Partnership,Hyderabad,Telangana,False,2026-01-03 18:58:00,False,VIRTUAL_ACCOUNT,3063,SUSPENDED,316.9,False,3,False
MCH4577,MCH4577,"Acharya, Apte and Bajwa",5999,inferred_from_category,False,Misc Retail,Miscellaneous,Sole Proprietor,Chennai,Tamil Nadu,False,2025-09-14 00:00:00,False,MASKED,2492,ACTIVE,461.44,False,3,False
MCH4578,mch4578,Bedi LLC,5942,mcc_field,False,Books & Stationery,Books,Private Limited,Kolkata,West Bengal,False,2023-11-29 04:19:56,False,MISSING,,ACTIVE,360.0,False,3,True
MCH4578,MCH-4578,Khare-Warrior,5912,mcc_field,False,Pharmacy,Pharmacies,Private Limited,Amritsar,Punjab,False,2023-11-01 00:00:00,False,ACCOUNT_NUMBER,5946,ACTIVE,504.9,False,3,False
MCH4578,MCH4578,"Panchal, Chopra and Ma11",5942,mcc_field,False,Books & Stationery,Book Store,Private Limited,Chennai,Tamil Nadu,False,2023-07-22 00:00:00,False,VIRTUAL_ACCOUNT,9811,INACTIVE,2039.12,False,3,False
MCH4581,MCH4581,"Tailor, Ganesh and Menon",5812,mcc_field,False,Restaurants,Restaurants,Partnership,Mumbai,Maharashtra,False,2025-11-02 00:00:00,False,MISSING,,INACTIVE,1137.0,False,2,True
MCH4581,MCH4581,"Tailor, Ganesh and Menon",5812,mcc_field,False,Restaurants,restaurants,Partnership,Mumbai,Maharashtra,False,2025-11-02 00:00:00,False,MISSING,,INACTIVE,1137.0,False,2,False
MCH4582,MCH4582,Pai-Shenoy,4814,inferred_from_category,False,Telecom,phone service,Individual,Pune,Maharashtra,False,2025-03-18 00:00:00,False,MASKED,2537,ACTIVE,1857.0,False,1,True
MCH4583,4583,Krish-Dar,5812,mcc_field,False,Restaurants,Food,Sole Proprietor,Mumbai,Maharashtra,False,2025-11-23 00:00:00,False,ACCOUNT_NUMBER,4311,ACTIVE,4726.0,False,2,True
MCH4583,4583,Badal Inc,5699,mcc_field,False,Apparel,Clothing,Partnership,Amritsar,Punjab,False,2025-07-08 00:00:00,False,ACCOUNT_NUMBER,8674,ACTIVE,2513.6,False,2,False
MCH4587,MCH4587,Karnik and Sons,5311,mcc_field,False,Department Stores,Retail,Partnership,Jaipur,Rajasthan,False,2025-02-07 00:00:00,False,MISSING,,ACTIVE,2493.1,False,2,True
MCH4587,MCH4587,Karnik and Sons,5311,mcc_field,False,Department Stores,retail,Partnership,Jaipur,Rajasthan,False,2025-02-07 00:00:00,False,MISSING,,INACTIVE,2493.1,False,2,False
MCH4588,MCH4588,"Gole, Raval and Hans",5812,inferred_from_category,False,Restaurants,Food,Sole Proprietor,Bengaluru,Karnataka,False,2025-03-14 00:00:00,False,ACCOUNT_NUMBER,7231,ACTIVE,1061.34,False,1,True
MCH4589,MCH4589,"Sathe, Bumb and Shankar",5699,mcc_field,False,Apparel,garments,Sole Proprietor,Amritsar,Punjab,False,2024-10-27 01:28:39,False,MASKED,1983,ACTIVE,76.99,False,2,True
MCH4589,MCH4589,Gera Ltd,4814,mcc_field,False,Telecom,TELECOM,Partnership,Jalandhar,Punjab,False,2024-01-12 17:18:35,False,MISSING,,ACTIVE,504.98,False,2,False
MCH4593,MCH4593,Dube-Ravel,7011,mcc_field,False,Hotels & Lodging,Hospitality,Partnership,Hyderabad,Telangana,False,2025-08-30 00:00:00,False,MISSING,,ACTIVE,1285.0,False,1,True
MCH4599,4599,Majumdar-Choudhary,5411,inferred_from_category,False,Grocery,groceries,Private Limited,Mumbai,Maharashtra,False,2023-03-05 16:37:00,False,ACCOUNT_NUMBER,0943,INACTIVE,1341.81,False,1,True
MCH4600,MCH4600,Devi Group,5311,mcc_field,False,Department Stores,Department Stores,Individual,Delhi,Delhi,False,2024-02-17 00:00:00,False,ACCOUNT_NUMBER,2627,INACTIVE,1126.47,False,1,True
MCH4604,4604,"Som, Kalla and Dada",5699,mcc_field,False,Apparel,CLOTHS,Sole Proprietor,Chennai,Tamil Nadu,False,2024-07-02 15:25:30,False,MISSING,,ACTIVE,1478.97,False,1,True
MCH4605,mch4605,Barad Plc,5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Pune,Maharashtra,False,2025-06-02 22:03:20,False,MASKED,1001,ACTIVE,5165.18,False,1,True
MCH4606,MCH4606,Vyas-Mukhopadhyay,7011,mcc_field,False,Hotels & Lodging,Hotels,Private Limited,Hyderabad,Telangana,False,2025-09-29 00:00:00,False,MASKED,6697,ACTIVE,745.57,False,3,True
MCH4606,MCH4606,"Morar, Dalal and Mukherjee",5912,mcc_field,False,Pharmacy,Pharmacies,Partnership,Bengaluru,Karnataka,False,2023-05-26 00:00:00,False,MISSING,,INACTIVE,1103.98,False,3,False
MCH4606,MCH-4606,"Johal, Kapur and Chhabra",4814,mcc_field,False,Telecom,Telecom,Partnership,Jalandhar,Punjab,False,,False,MISSING,,ACTIVE,2162.35,True,3,False
MCH4608,MCH4608,Chandran Group,5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Lucknow,Uttar Pradesh,False,2023-05-09 14:14:00,False,VIRTUAL_ACCOUNT,2287,ACTIVE,950.53,False,1,True
MCH4610,MCH4610,"Barad,chandaand Rana",5942,mcc_field,False,Books & Stationery,BOOKS_STATIONERY,Private Limited,Hyderabad,Telangana,False,2024-12-23 00:00:00,False,ACCOUNT_NUMBER,0851,ACTIVE,2989.03,False,1,True
MCH4613,MCH4613,"Batra, Devi and Buch",5699,mcc_field,False,Apparel,garments,Individual,Delhi,Delhi,False,2023-10-03 00:00:00,False,ACCOUNT_NUMBER,0376,INACTIVE,3664.64,True,2,True
MCH4613,4613,"Kapadia, Sankar and Nadig",5311,mcc_field,False,Department Stores,Retail,Individual,Lucknow,Uttar Pradesh,False,2023-09-02 15:38:00,False,VIRTUAL_ACCOUNT,1328,ACTIVE,1451.15,False,2,False
MCH4614,MCH4614,Badami LLC,5942,mcc_field,False,Books & Stationery,Stationery,Partnership,Jaipur,Rajasthan,False,2025-04-02 17:40:30,False,ACCOUNT_NUMBER,5766,ACTIVE,4687.53,False,2,True
MCH4614,mch4614,"Savant, Sur and Sani",5411,mcc_field,False,Grocery,kirana,Sole Proprietor,Chennai,Tamil Nadu,False,2023-03-05 00:00:00,False,MISSING,,INACTIVE,1483.0,False,2,False
MCH4621,mch4621,Ravel-Chaudhuri,5942,mcc_field,False,Books & Stationery,Stationery,Private Limited,Delhi,Delhi,False,2024-08-04 00:00:00,False,VIRTUAL_ACCOUNT,8071,ACTIVE,397.3,True,2,True
MCH4621,mch4621,Ravel-Chaudhuri,5942,mcc_field,False,Books & Stationery,stationery,Private Limited,Delhi,Delhi,False,2024-08-04 00:00:00,False,VIRTUAL_ACCOUNT,8071,ACTIVE,397.3,True,2,False
MCH4622,MCH4622,Toor-Rajan,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Private Limited,Ludhiana,Punjab,False,2024-06-20 14:20:00,False,MISSING,,ACTIVE,2524.16,False,1,True
MCH4623,MCH4623,"Gokhale, Ranganathan and Shenoy",5999,mcc_field,False,Misc Retail,Miscellaneous,Private Limited,Hyderabad,Telangana,False,2025-08-17 15:21:40,False,ACCOUNT_NUMBER,9856,ACTIVE,171.0,False,3,True
MCH4623,MCH4623,"Gokhale, Ranganathan and Shenoy",5999,mcc_field,False,Misc Retail,miscellaneous,Private Limited,Hyderabad,Telangana,False,2025-08-17 15:21:40,False,ACCOUNT_NUMBER,9856,ACTIVE,171.0,False,3,False
MCH4623,MCH4623,Bath-Keer,5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Mumbai,Maharashtra,False,2023-07-08 23:12:59,False,MISSING,,ACTIVE,233.65,False,3,False
MCH4624,MCH4624,"Krishnamurthy, Mandal and Luthra",5999,mcc_field,False,Misc Retail,Miscellaneous,Individual,Chennai,Tamil Nadu,False,2025-08-06 00:00:00,False,ACCOUNT_NUMBER,4041,ACTIVE,784.01,False,2,True
MCH4624,mch4624,"Loke, Swamy and Mishra",5411,mcc_field,False,Grocery,groceries,Sole Proprietor,Bengaluru,Karnataka,False,2023-03-09 15:05:00,False,MISSING,,ACTIVE,228.0,False,2,False
MCH4626,mch4626,"Lalla, Handa and Ahuja",5999,mcc_field,False,Misc Retail,Retail Other,Private Limited,Bengaluru,Karnataka,False,2023-07-31 00:00:00,False,MISSING,,ACTIVE,1497.15,False,1,True
MCH4627,MCH4627,Barman-Kashyap,5699,mcc_field,False,Apparel,CLOTHS,Partnership,Pune,Maharashtra,False,2026-01-10 00:00:00,False,MISSING,,ACTIVE,1852.01,False,1,True
MCH4630,MCH4630,Bhandari Group,7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Hyderabad,Telangana,False,2025-07-13 12:30:35,False,VIRTUAL_ACCOUNT,5086,CLOSED,,False,3,True
MCH4630,MCH4630,Jhaveri Plc,5999,mcc_field,False,Misc Retail,Misc Retail,Sole Proprietor,Ludhiana,Punjab,False,2025-07-11 02:07:00,False,ACCOUNT_NUMBER,2392,ACTIVE,1285.49,False,3,False
MCH4630,MCH4630,Modi and Sons,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Jalandhar,Punjab,False,2023-03-01 00:00:00,False,MISSING,,ACTIVE,333.91,False,3,False
MCH4636,MCH4636,Sura and Sons,5699,mcc_field,False,Apparel,Apparel,Partnership,Mumbai,Maharashtra,False,2023-12-17 17:58:35,False,ACCOUNT_NUMBER,0767,ACTIVE,,False,1,True
MCH4637,MCH4637,Mitter-Pandya,5411,mcc_field,False,Grocery,Grocery Stores,Individual,Chennai,Tamil Nadu,False,2023-05-09 20:41:00,False,MASKED,4099,ACTIVE,2198.28,False,1,True
MCH4639,MCH4639,Chaudhry-Bath,5912,mcc_field,False,Pharmacy,Medical,Partnership,Jalandhar,Punjab,False,2023-05-11 10:36:23,False,MASKED,7667,ACTIVE,295.45,False,1,True
MCH4640,MCH4640,Choudhary-Joshi,5699,mcc_field,False,Apparel,Clothing,Partnership,Jaipur,Rajasthan,False,,False,VIRTUAL_ACCOUNT,9715,ACTIVE,857.62,False,1,True
MCH4641,MCH4641,Karnik LLC,5311,mcc_field,False,Department Stores,Retail,Sole Proprietor,Ludhiana,Punjab,False,2025-02-02 00:00:00,False,MISSING,,ACTIVE,,False,1,True
MCH4642,MCH-4642,Jaggi Ltd,5411,mcc_field,False,Grocery,GROCERY_STORE,Partnership,Delhi,Delhi,False,2024-04-16 00:00:00,False,MASKED,5243,SUSPENDED,1180.53,False,1,True
MCH4643,MCH4643,Barad and Sons,5942,mcc_field,False,Books & Stationery,Books,Individual,Ludhiana,Punjab,False,2025-05-18 00:00:00,False,ACCOUNT_NUMBER,3908,BLOCKED,3490.79,False,3,True
MCH4643,MCH4643,Sandhu-Kakar,4131,mcc_field,False,Transportation,transprt,Private Limited,Bengaluru,Karnataka,False,2024-03-30 00:00:00,False,MISSING,,ACTIVE,551.11,False,3,False
MCH4643,MCH4643,"Dhaliwal, Pathak and Pingle",7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Chennai,Tamil Nadu,False,,False,MISSING,,ACTIVE,382.94,False,3,False
MCH4648,MCH4648,Tara-Pandya,5699,mcc_field,False,Apparel,Clothing,Partnership,Chennai,Tamil Nadu,False,2026-01-02 00:00:00,False,VIRTUAL_ACCOUNT,4905,ACTIVE,852.19,False,1,True
MCH4649,MCH4649,"Mand,dattaand Sanghvi",7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Ludhiana,Punjab,False,2024-10-16 00:00:00,False,MISSING,,ACTIVE,666.8,False,1,True
MCH4651,MCH4651,Bhat-Kamdar,5999,mcc_field,False,Misc Retail,Other,Sole Proprietor,Hyderabad,Telangana,False,2024-06-05 00:00:00,False,ACCOUNT_NUMBER,6078,ACTIVE,718.3,False,1,True
MCH4652,MCH4652,Varghese-Ramachandran,4131,mcc_field,False,Transportation,Transportation,Private Limited,Amritsar,Punjab,False,2024-10-30 00:00:00,False,ACCOUNT_NUMBER,9184,ACTIVE,2348.76,True,2,True
MCH4652,MCH4652,Mistry Inc,5812,mcc_field,False,Restaurants,Restaurants,Private Limited,Ludhiana,Punjab,False,2024-07-25 18:24:49,False,ACCOUNT_NUMBER,1593,ACTIVE,3458.11,False,2,False
MCH4656,MCH4656,"Verma,sanghaand Vora",5942,mcc_field,False,Books & Stationery,Book Store,Private Limited,Delhi,Delhi,False,2024-07-02 00:00:00,False,MISSING,,ACTIVE,431.25,False,2,True
MCH4656,MCH4656,Purohit-Sinha,4131,mcc_field,False,Transportation,transprt,Sole Proprietor,Lucknow,Uttar Pradesh,False,,False,ACCOUNT_NUMBER,3837,ACTIVE,1533.86,False,2,False
MCH4658,MCH4658,Kapadia Inc,5311,mcc_field,False,Department Stores,Retail,Individual,Hyderabad,Telangana,False,2023-05-21 00:00:00,False,VIRTUAL_ACCOUNT,1671,ACTIVE,2693.95,False,1,True
MCH4667,MCH-4667,Kapur-Gara,5812,mcc_field,False,Restaurants,Food,Private Limited,Delhi,Delhi,False,2025-10-30 17:47:05,False,ACCOUNT_NUMBER,6565,ACTIVE,1043.72,False,2,True
MCH4667,MCH4667,Solanki-Batta,5699,mcc_field,False,Apparel,CLOTHS,Individual,Kolkata,West Bengal,False,2025-07-05 00:00:00,False,ACCOUNT_NUMBER,0302,ACTIVE,1692.44,True,2,False
MCH4669,MCH4669,Bail Plc,4131,mcc_field,False,Transportation,Bus/Taxi,Sole Proprietor,Lucknow,Uttar Pradesh,False,2023-09-17 00:00:00,False,MASKED,4093,INACTIVE,1960.77,False,2,True
MCH4669,MCH4669,"Sidhu, Subramanian and Chakraborty",7011,mcc_field,False,Hotels & Lodging,Hospitality,Private Limited,Bengaluru,Karnataka,False,2023-03-20 14:14:52,False,MISSING,,ACTIVE,,False,2,False
MCH4672,MCH-4672,Sandhu LLC,5942,mcc_field,False,Books & Stationery,Stationery,Partnership,Bengaluru,Karnataka,False,,False,MISSING,,ACTIVE,456.49,False,1,True
MCH4674,MCH4674,Sachar-Loke,5699,mcc_field,False,Apparel,Apparel,Private Limited,Jalandhar,Punjab,False,,False,MISSING,,ACTIVE,1222.52,False,1,True
MCH4675,MCH4675,"Minhas, Narayan and Bandi",5942,inferred_from_category,False,Books & Stationery,Books,Sole Proprietor,Jalandhar,Punjab,False,2023-06-15 10:04:37,False,MISSING,,ACTIVE,,False,1,True
MCH4676,MCH 4676,Shan Inc,5999,mcc_field,False,Misc Retail,Other,Sole Proprietor,Mumbai,Maharashtra,False,2026-01-20 00:00:00,False,VIRTUAL_ACCOUNT,2403,ACTIVE,2805.31,False,1,True
MCH4677,MCH4677,"Sethi, Bora and Karpe",5942,mcc_field,False,Books & Stationery,Stationery,Individual,Pune,Maharashtra,False,,False,MISSING,,INACTIVE,5089.5,False,1,True
MCH4678,MCH4678,"Yogi, Goel and Chaudry",5912,mcc_field,False,Pharmacy,chemist,Sole Proprietor,Amritsar,Punjab,False,2025-10-11 23:31:36,False,ACCOUNT_NUMBER,4375,ACTIVE,1363.28,False,1,True
MCH4681,MCH4681,"Sengupta,venkataramanand Konda",5411,mcc_field,False,Grocery,Grocery Stores,Individual,Pune,Maharashtra,False,2026-01-10 08:52:00,False,MISSING,,ACTIVE,526.79,False,2,True
MCH4681,MCH4681,"Raja, Ramanathan and Koshy",5942,inferred_from_category,False,Books & Stationery,Book Store,Sole Proprietor,Mumbai,Maharashtra,False,2023-09-13 00:00:00,False,MISSING,,ACTIVE,554.63,False,2,False
MCH4682,MCH4682,Chaudry LLC,4131,mcc_field,False,Transportation,Transportation,Individual,Hyderabad,Telangana,False,2024-01-28 10:50:34,False,MISSING,,ACTIVE,1772.5,True,2,True
MCH4682,MCH4682,Dora-Chander,4814,mcc_field,False,Telecom,Telecom,Individual,Mumbai,Maharashtra,False,2023-03-08 00:00:00,False,MISSING,,ACTIVE,1036.09,False,2,False
MCH4685,MCH4685,Mukhopadhyay-Cheema,5942,inferred_from_category,False,Books & Stationery,books,Private Limited,Chennai,Tamil Nadu,False,2023-07-22 11:31:48,False,ACCOUNT_NUMBER,8814,SUSPENDED,,False,2,True
MCH4685,MCH4685,Mukhopadhyay-Cheema,5942,inferred_from_category,False,Books & Stationery,Books,Private Limited,Chennai,Tamil Nadu,False,2023-07-22 11:31:48,False,ACCOUNT_NUMBER,8814,SUSPENDED,,False,2,False
MCH4687,MCH4687,Goel LLC,5942,mcc_field,False,Books & Stationery,Book Store,Individual,Lucknow,Uttar Pradesh,False,2023-01-30 00:00:00,False,VIRTUAL_ACCOUNT,4781,ACTIVE,820.0,False,1,True
MCH4688,MCH-4688,Venkatesh Group,5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Delhi,Delhi,False,2024-08-24 14:22:22,False,VIRTUAL_ACCOUNT,8114,SUSPENDED,2933.52,False,2,True
MCH4688,MCH-4688,Hora Plc,5912,inferred_from_category,False,Pharmacy,chemist,Individual,Ludhiana,Punjab,False,2024-05-18 00:00:00,False,MASKED,6054,SUSPENDED,1146.0,False,2,False
MCH4690,MCH4690,"Dutt, Mukhopadhyay and Dara",5999,mcc_field,False,Misc Retail,Other,Sole Proprietor,Amritsar,Punjab,False,2023-04-24 22:55:00,False,VIRTUAL_ACCOUNT,4932,SUSPENDED,390.23,True,2,True
