txn_id,timestamp,has_time,timestamp_out_of_window,user_id,merchant_id,amount,amount_was_negative,amount_invalid,utr,utr_status,status,status_raw,mcc,mcc_source,merchant_category,mcc_conflicts_master,user_in_kyc,merchant_in_master,utr_duplicated,txn_date,txn_hour,kyc_status,risk_segment,chargeback_count,disputed_amount,is_disputed
TXN00016949,2026-01-20 06:47:02,True,False,USR72712,MCH1782,1979.38,False,False,UTR1983391441,VALID,SUCCESS,S,5912,txn_field,Pharmacy,True,True,True,False,2026-01-20,6,REJECTED,LOW,0,,False
TXN00013550,2026-02-05 02:17:25,True,False,USR30674,MCH6201,2548.29,False,False,UTR9773151194,VALID,SUCCESS,SUCCESS,5812,txn_field,Restaurants,False,False,False,False,2026-02-05,2,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016987,2026-01-02 09:03:27,True,False,USR47495,MCH1578,7423.46,False,False,UTR1100183661,VALID,FAILED,Declined,5912,txn_field,Pharmacy,True,False,True,False,2026-01-02,9,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00001634,2026-02-14 14:52:36,True,False,USR65269,MCH8636,19888.29,False,False,,MISSING,SUCCESS,TXN_SUCCESS,4131,txn_field,Transportation,True,True,True,False,2026-02-14,14,VERIFIED,LOW,0,,False
TXN00016449,2026-03-31 11:29:42,True,False,USR95709,MCH3769,22668.0,False,False,UTR4702223072,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-03-31,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00004655,2026-02-26 12:03:16,True,False,USR70749,MCH8556,9591.09,False,False,,MISSING,SUCCESS,SUCCESS,5812,txn_field,Restaurants,True,False,True,False,2026-02-26,12,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00019371,2026-03-21 00:27:06,True,False,USR27046,MCH8333,986.0,False,False,UTR3642220875,VALID,FAILED,Declined,,unknown,Unknown,False,False,False,False,2026-03-21,0,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014810,2026-02-07 03:57:43,True,False,USR81834,MCH3029,24268.5,False,False,UTR9172621182,VALID,SUCCESS,TXN_SUCCESS,4131,merchant_master,Transportation,False,False,True,False,2026-02-07,3,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00002996,2026-03-28 07:30:46,True,False,USR61903,MCH3601,21633.74,False,False,UTR7890900025,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,True,False,True,False,2026-03-28,7,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00011160,2026-03-02 23:24:57,True,False,USR27616,MCH6481,16806.0,False,False,UTR3294741617,VALID,SUCCESS,S,5812,txn_field,Restaurants,True,True,True,False,2026-03-02,23,VERIFIED,MEDIUM,1,1773.89,True
TXN00010741,2026-02-02 12:26:33,True,False,USR15061,MCH4804,4143.37,False,False,UTR7386847064,VALID,SUCCESS,TXN_SUCCESS,5912,txn_field,Pharmacy,True,True,True,False,2026-02-02,12,VERIFIED,MEDIUM,0,,False
TXN00016054,2026-03-15 17:25:32,True,False,USR97655,MCH2994,18941.0,False,False,UTR2697110394,VALID,SUCCESS,S,5912,txn_field,Pharmacy,True,True,True,False,2026-03-15,17,VERIFIED,UNKNOWN,0,,False
TXN00010406,2026-03-01 11:05:31,True,False,USR39771,MCH6240,3836.0,False,False,UTR4227161363,VALID,SUCCESS,Success,5411,txn_field,Grocery,True,False,True,False,2026-03-01,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013235,2026-01-12 03:08:28,True,False,USR47710,MCH6094,16886.0,False,False,UTR0066664561,VALID,SUCCESS,COMPLETED,,unknown,Unknown,False,False,False,False,2026-01-12,3,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00006585,2026-01-19 05:00:28,True,False,USR44123,MCH7754,16732.0,False,False,UTR1689479216,VALID,FAILED,Declined,,unknown,Unknown,False,True,False,False,2026-01-19,5,VERIFIED,LOW,0,,False
TXN00005840,2026-01-19 05:55:18,True,False,USR84908,MCH1735,15754.17,False,False,UTR9072275875,VALID,SUCCESS,S,5411,txn_field,Grocery,False,True,False,False,2026-01-19,5,VERIFIED,MEDIUM,0,,False
TXN00016413,2026-02-01 02:15:02,True,False,USR92400,MCH9344,17706.71,False,False,UTR1740172412,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-02-01,2,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00005041,2026-03-22 04:42:45,True,False,USR90186,MCH8443,19057.68,False,False,UTR2607972751,VALID,PENDING,PROCESSING,4131,txn_field,Transportation,False,True,False,False,2026-03-22,4,VERIFIED,LOW,0,,False
TXN00013613,2026-02-28 06:01:08,True,False,USR98840,MCH8750,8158.5,False,False,UTR5123035994,VALID,SUCCESS,COMPLETED,4131,txn_field,Transportation,True,False,True,False,2026-02-28,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018923,2026-02-12 17:59:38,True,False,USR86807,MCH5375,17067.63,False,False,UTR8352863454,VALID,SUCCESS,TXN_SUCCESS,5912,txn_field,Pharmacy,True,False,True,False,2026-02-12,17,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00008479,2026-03-07 11:40:53,True,False,USR24548,MCH9785,16344.88,False,False,UTR5809846755,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-03-07,11,VERIFIED,MEDIUM,0,,False
TXN00019154,2026-03-22 01:43:35,True,False,USR22225,MCH5636,6733.15,False,False,UTR8597010120,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-03-22,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00015706,2026-03-16 03:34:27,True,False,USR37300,MCH6609,10817.76,False,False,UTR6672419213,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-03-16,3,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00017326,2026-01-16 09:04:17,True,False,USR81947,MCH8074,20107.8,False,False,UTR5052190850,VALID,SUCCESS,SUCCESS,5812,txn_field,Restaurants,True,True,True,False,2026-01-16,9,REJECTED,LOW,0,,False
TXN00012258,2026-02-14 10:39:26,True,False,USR39713,MCH1626,14032.14,False,False,UTR4651887866,VALID,SUCCESS,SUCCESS,7011,txn_field,Hotels & Lodging,True,False,True,False,2026-02-14,10,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00015087,2026-02-06 14:29:51,True,False,USR88704,MCH1215,20189.39,False,False,UTR0751485481,VALID,PENDING,PROCESSING,5812,txn_field,Restaurants,False,False,False,False,2026-02-06,14,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00019857,2026-02-09 03:41:00,True,False,USR67796,MCH8712,211.24,False,False,UTR8189973392,VALID,SUCCESS,SUCCESS,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-02-09,3,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00000177,2026-03-18 21:40:43,True,False,USR28325,MCH9077,17276.53,False,False,UTR8663756957,VALID,FAILED,F,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-03-18,21,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00012912,2026-03-28 00:00:00,False,False,USR30978,MCH9908,24191.5,False,False,UTR9157318722,VALID,SUCCESS,S,5411,txn_field,Grocery,False,True,False,False,2026-03-28,,VERIFIED,LOW,0,,False
TXN00007379,2026-01-14 20:32:36,True,False,USR66270,MCH9453,14724.37,False,False,UTR1142824760,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,False,True,False,False,2026-01-14,20,VERIFIED,LOW,0,,False
TXN00017346,2026-01-22 01:32:53,True,False,USR23985,MCH2723,16481.25,False,False,UTR1526990755,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,True,False,True,False,2026-01-22,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014500,2026-02-28 05:47:30,True,False,USR26901,MCH5923,11286.0,False,False,UTR1499575305,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,True,True,True,False,2026-02-28,5,VERIFIED,HIGH,0,,False
TXN00007480,2026-01-19 08:27:03,True,False,USR45861,MCH2075,11174.02,False,False,UTR5355237036,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,True,True,True,False,2026-01-19,8,VERIFIED,LOW,0,,False
TXN00012911,2026-02-03 12:29:32,True,False,USR46419,MCH5476,13823.0,False,False,UTR1407477405,VALID,SUCCESS,SUCCESS,5912,txn_field,Pharmacy,False,True,True,False,2026-02-03,12,VERIFIED,MEDIUM,0,,False
TXN00008542,2026-01-31 00:00:00,False,False,USR92163,MCH6199,16858.06,False,False,UTR6410701829,VALID,SUCCESS,Success,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-01-31,,NO_KYC_RECORD,NO_KYC_RECORD,1,16858.06,True
TXN00014578,2026-02-10 06:46:18,True,False,USR66686,MCH9359,13050.61,False,False,UTR0760065719,VALID,SUCCESS,COMPLETED,5812,txn_field,Restaurants,True,False,True,False,2026-02-10,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007317,2026-03-21 07:38:35,True,False,USR65505,MCH1188,991.91,False,False,UTR5875619884,VALID,FAILED,Fail,5411,txn_field,Grocery,True,True,True,False,2026-03-21,7,VERIFIED,LOW,0,,False
TXN00009314,2026-02-10 06:09:46,True,False,USR89578,MCH4870,9202.5,False,False,UTR0682753399,VALID,SUCCESS,SUCCESS,4131,txn_field,Transportation,True,False,True,False,2026-02-10,6,NO_KYC_RECORD,NO_KYC_RECORD,1,766.0,True
TXN00005446,2026-02-26 21:31:04,True,False,USR41646,MCH6067,4985.34,False,False,UTR1262500889,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,True,False,True,False,2026-02-26,21,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014987,2026-03-20 09:44:45,True,False,USR71597,MCH6891,19835.69,False,False,UTR0992222217,VALID,SUCCESS,SUCCESS,5912,txn_field,Pharmacy,False,True,False,False,2026-03-20,9,PENDING,LOW,0,,False
TXN00015976,2026-01-28 04:49:06,True,False,USR58618,MCH7167,21392.06,False,False,UTR1551133333,VALID,SUCCESS,SUCCESS,5942,merchant_master,Books & Stationery,False,False,True,False,2026-01-28,4,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018175,2026-01-20 21:50:05,True,False,USR99724,MCH1187,22039.46,False,False,UTR6259172376,VALID,SUCCESS,TXN_SUCCESS,5812,txn_field,Restaurants,False,False,False,False,2026-01-20,21,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003327,2026-01-24 05:34:03,True,False,USR50180,MCH8041,20077.02,False,False,UTR9718863227,VALID,SUCCESS,S,5411,txn_field,Grocery,False,True,False,False,2026-01-24,5,VERIFIED,UNKNOWN,0,,False
TXN00006578,2026-03-14 02:10:32,True,False,USR69772,MCH4722,6774.38,False,False,UTR2673307361,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-03-14,2,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00017824,2026-03-13 18:12:22,True,False,USR81401,MCH3791,10772.53,True,False,,MISSING,SUCCESS,SUCCESS,4131,txn_field,Transportation,False,False,False,False,2026-03-13,18,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003900,2026-03-23 19:16:17,True,False,USR45274,MCH6867,21118.2,False,False,UTR5090389669,VALID,PENDING,PENDING,5411,txn_field,Grocery,False,False,False,False,2026-03-23,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018993,2026-03-20 10:51:22,True,False,USR80566,MCH5688,22457.84,False,False,UTR0407472273,VALID,SUCCESS,TXN_SUCCESS,5912,txn_field,Pharmacy,False,True,False,False,2026-03-20,10,VERIFIED,LOW,0,,False
TXN00007977,2026-02-13 17:14:55,True,False,USR59729,MCH5534,23043.95,False,False,UTR8306436493,VALID,FAILED,FAILED,7011,txn_field,Hotels & Lodging,False,True,False,False,2026-02-13,17,VERIFIED,LOW,0,,False
TXN00004421,2026-03-07 02:50:51,True,False,USR10975,MCH8263,2469.62,False,False,UTR0506165263,VALID,FAILED,Fail,4131,txn_field,Transportation,True,False,True,False,2026-03-07,2,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00017771,2026-01-11 14:25:06,True,False,USR19653,MCH2507,17712.24,False,False,UTR3305282374,VALID,SUCCESS,Success,,unknown,Unknown,False,False,False,False,2026-01-11,14,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014635,2026-01-16 22:31:03,True,False,USR32962,MCH5769,15069.8,False,False,UTR5310599417,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,False,True,False,False,2026-01-16,22,VERIFIED,LOW,0,,False
TXN00013022,2026-01-08 22:57:02,True,False,USR81136,MCH1729,21673.17,False,False,UTR8577323199,VALID,SUCCESS,Success,5411,txn_field,Grocery,True,True,True,False,2026-01-08,22,VERIFIED,MEDIUM,0,,False
TXN00000436,2026-03-07 13:21:33,True,False,USR14798,MCH7697,17527.22,False,False,UTR6105433681,VALID,SUCCESS,Success,4131,txn_field,Transportation,False,True,False,False,2026-03-07,13,VERIFIED,LOW,0,,False
TXN00009731,2026-03-01 18:23:13,True,False,USR78470,MCH4872,3468.08,False,False,UTR6987383825,VALID,PENDING,Pending,4131,txn_field,Transportation,False,False,False,False,2026-03-01,18,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016617,2026-02-15 11:32:06,True,False,USR62756,MCH7791,4556.72,False,False,UTR6515305435,VALID,PENDING,Initiated,5411,txn_field,Grocery,False,False,False,False,2026-02-15,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00008680,2026-03-05 07:50:56,True,False,USR69132,MCH5952,3604.42,False,False,UTR6535850415,VALID,SUCCESS,TXN_SUCCESS,4131,txn_field,Transportation,False,False,False,False,2026-03-05,7,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018514,2026-03-26 14:40:48,True,False,USR27322,MCH2707,22664.2,False,False,UTR7923475048,VALID,FAILED,Declined,5812,txn_field,Restaurants,False,True,False,False,2026-03-26,14,VERIFIED,LOW,0,,False
TXN00017996,2026-02-17 06:23:02,True,False,USR27839,MCH4801,15550.0,False,False,UTR6726426537,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-02-17,6,VERIFIED,LOW,0,,False
TXN00006370,2026-03-27 06:59:46,True,False,USR61711,MCH7735,20756.77,False,False,UTR8050534838,VALID,SUCCESS,Success,5812,txn_field,Restaurants,True,False,True,False,2026-03-27,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013444,2026-03-16 13:29:24,True,False,USR33990,MCH1756,18875.74,False,False,UTR7666877637,VALID,SUCCESS,S,5411,txn_field,Grocery,False,True,True,False,2026-03-16,13,VERIFIED,LOW,0,,False
TXN00009497,2026-01-03 00:00:00,False,False,USR50302,MCH3807,12387.99,False,False,UTR7847095865,VALID,SUCCESS,SUCCESS,,unknown,Unknown,False,False,False,False,2026-01-03,,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014911,2026-01-05 01:32:21,True,False,USR20967,MCH7927,6446.62,False,False,UTR8685267263,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,False,False,False,False,2026-01-05,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00006669,2026-02-23 04:28:49,True,False,USR38687,MCH7200,3807.98,False,False,UTR4446218395,VALID,SUCCESS,COMPLETED,5812,txn_field,Restaurants,True,False,True,False,2026-02-23,4,NO_KYC_RECORD,NO_KYC_RECORD,1,2766.56,True
TXN00001122,2026-01-24 07:59:43,True,False,USR39842,MCH3608,23891.73,False,False,UTR0786172667,VALID,SUCCESS,SUCCESS,4131,txn_field,Transportation,True,True,True,False,2026-01-24,7,VERIFIED,LOW,0,,False
TXN00013817,2026-02-26 20:44:53,True,False,USR59959,MCH2658,6482.37,False,False,UTR7604415263,VALID,SUCCESS,TXN_SUCCESS,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-02-26,20,PENDING,LOW,0,,False
TXN00010526,2026-01-20 07:07:27,True,False,USR84121,MCH7874,19108.5,False,False,UTR3019976327,VALID,SUCCESS,S,5411,txn_field,Grocery,False,False,False,False,2026-01-20,7,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016808,2026-02-09 17:06:59,True,False,USR72238,MCH6665,23758.88,False,False,UTR7089965932,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-02-09,17,VERIFIED,HIGH,0,,False
TXN00015762,2026-02-14 16:42:08,True,False,USR67074,MCH9122,7321.99,False,False,UTR4782240357,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-02-14,16,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003442,2026-01-09 10:06:49,True,False,USR15218,MCH9840,13196.66,False,False,UTR9689714431,VALID,SUCCESS,TXN_SUCCESS,5812,txn_field,Restaurants,True,True,True,False,2026-01-09,10,VERIFIED,MEDIUM,0,,False
TXN00017741,2026-02-11 21:24:23,True,False,USR93015,MCH8353,10278.44,False,False,UTR4787443581,VALID,SUCCESS,SUCCESS,5812,txn_field,Restaurants,False,False,False,False,2026-02-11,21,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016361,2026-01-28 00:00:00,False,False,USR38546,MCH9864,9036.96,True,False,UTR2408665365,VALID,SUCCESS,Success,,unknown,Unknown,False,False,False,False,2026-01-28,,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00010683,2026-03-26 14:51:46,True,False,USR94547,MCH6857,6191.31,False,False,UTR0810895888,VALID,PENDING,PENDING,5912,txn_field,Pharmacy,True,True,True,False,2026-03-26,14,VERIFIED,MEDIUM,0,,False
TXN00001543,2026-03-30 09:28:58,True,False,USR65215,MCH6176,14187.13,False,False,UTR1713045226,VALID,FAILED,F,5812,txn_field,Restaurants,True,False,True,False,2026-03-30,9,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016226,2026-02-16 12:10:01,True,False,USR21946,MCH5589,23634.5,False,False,UTR6633529381,VALID,FAILED,F,5411,txn_field,Grocery,False,False,False,False,2026-02-16,12,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013750,2026-03-04 04:36:03,True,False,USR88206,MCH7499,5330.8,False,False,UTR3297262942,VALID,SUCCESS,Success,4131,txn_field,Transportation,False,True,False,False,2026-03-04,4,VERIFIED,LOW,0,,False
TXN00004711,2026-03-30 07:04:20,True,False,USR57517,MCH8132,10480.05,False,False,UTR8624838589,VALID,SUCCESS,SUCCESS,4131,txn_field,Transportation,True,True,True,False,2026-03-30,7,IN_REVIEW,LOW,0,,False
TXN00015237,2026-02-23 04:57:21,True,False,USR87771,MCH5967,9401.11,False,False,UTR7206382142,VALID,SUCCESS,S,5411,txn_field,Grocery,False,False,False,False,2026-02-23,4,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00012851,2026-01-07 18:08:09,True,False,USR99515,MCH8216,5634.21,False,False,UTR7128976305,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,True,False,False,2026-01-07,18,VERIFIED,MEDIUM,0,,False
TXN00018974,2026-02-09 00:00:00,False,False,USR16910,MCH1736,17609.54,False,False,UTR5129405414,VALID,FAILED,Declined,5411,txn_field,Grocery,True,True,True,False,2026-02-09,,REJECTED,MEDIUM,0,,False
TXN00002234,2026-02-08 10:12:11,True,False,USR67423,MCH3231,21308.0,False,False,UTR4684317120,VALID,FAILED,Fail,5912,txn_field,Pharmacy,True,False,True,False,2026-02-08,10,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00008360,2026-01-02 19:37:13,True,False,USR57178,MCH8030,3971.82,False,False,UTR7078317314,VALID,PENDING,PROCESSING,4131,txn_field,Transportation,False,False,False,False,2026-01-02,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016185,2026-01-02 12:26:25,True,False,USR24888,MCH6383,3529.43,False,False,UTR6616893715,VALID,SUCCESS,SUCCESS,5812,txn_field,Restaurants,True,False,True,False,2026-01-02,12,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014682,2026-01-15 20:02:48,True,False,USR66688,MCH2366,566.04,False,False,UTR0353117695,VALID,SUCCESS,S,,unknown,Unknown,False,True,False,False,2026-01-15,20,VERIFIED,LOW,0,,False
TXN00008512,2026-03-01 01:42:21,True,False,USR40225,MCH5306,16295.48,False,False,UTR4120905444,VALID,SUCCESS,TXN_SUCCESS,4131,txn_field,Transportation,False,False,False,False,2026-03-01,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00005199,2026-02-28 13:47:48,True,False,USR81946,MCH7691,9686.71,False,False,UTR3409237296,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,False,True,False,False,2026-02-28,13,PENDING,LOW,1,2351.11,True
TXN00005979,2026-02-06 08:01:06,True,False,USR59785,MCH3463,13444.15,False,False,UTR2114434812,VALID,SUCCESS,S,5912,txn_field,Pharmacy,False,False,False,False,2026-02-06,8,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00019698,2026-02-17 21:44:48,True,False,USR37946,MCH5497,17180.34,False,False,UTR0910688127,VALID,SUCCESS,SUCCESS,5912,txn_field,Pharmacy,True,True,True,False,2026-02-17,21,PENDING,MEDIUM,0,,False
TXN00018602,2026-01-03 13:24:31,True,False,USR33632,MCH4219,13674.58,False,False,UTR7391958905,VALID,SUCCESS,SUCCESS,4131,txn_field,Transportation,False,True,False,False,2026-01-03,13,VERIFIED,MEDIUM,0,,False
TXN00012703,2026-02-17 22:27:46,True,False,USR11412,MCH1036,18865.54,False,False,UTR3131023042,VALID,SUCCESS,COMPLETED,5912,txn_field,Pharmacy,False,False,False,False,2026-02-17,22,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00002146,2026-03-15 00:00:00,False,False,USR10621,MCH4079,20542.71,False,False,UTR2625111089,VALID,SUCCESS,Success,5411,txn_field,Grocery,False,True,False,False,2026-03-15,,VERIFIED,MEDIUM,0,,False
TXN00010569,2026-01-04 02:47:08,True,False,USR75277,MCH4451,23213.77,False,False,UTR4733246920,VALID,SUCCESS,COMPLETED,4131,txn_field,Transportation,True,False,True,False,2026-01-04,2,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014871,2026-01-18 17:47:25,True,False,USR36205,MCH8352,4863.88,False,False,UTR7446410585,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,True,False,True,False,2026-01-18,17,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00004407,2026-03-19 06:49:59,True,False,USR34453,MCH1999,23725.03,False,False,UTR7429306225,VALID,PENDING,Pending,,unknown,Unknown,False,False,False,False,2026-03-19,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014511,2026-01-18 00:33:03,True,False,USR84339,MCH5311,23354.54,False,False,UTR2822127200,VALID,SUCCESS,COMPLETED,,unknown,Unknown,False,False,False,False,2026-01-18,0,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003693,2026-03-21 10:58:09,True,False,USR70645,MCH9104,19383.0,False,False,UTR3298655949,VALID,SUCCESS,COMPLETED,5812,txn_field,Restaurants,True,True,True,False,2026-03-21,10,IN_REVIEW,LOW,0,,False
TXN00009489,2026-03-28 07:57:11,True,False,USR91625,MCH7526,2502.16,False,False,UTR5596602686,VALID,SUCCESS,TXN_SUCCESS,4131,txn_field,Transportation,False,False,False,False,2026-03-28,7,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00019168,2026-03-30 10:01:29,True,False,USR26622,MCH3125,9594.04,False,False,UTR6355717016,VALID,SUCCESS,S,5812,txn_field,Restaurants,True,False,True,False,2026-03-30,10,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00009908,2026-02-15 13:23:26,True,False,USR11221,MCH5092,16.02,False,False,UTR7524713564,VALID,SUCCESS,TXN_SUCCESS,5912,txn_field,Pharmacy,True,False,True,False,2026-02-15,13,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003860,2026-02-23 11:05:24,True,False,USR88768,MCH9012,20842.76,False,False,UTR7333229487,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,False,True,False,2026-02-23,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00011272,2026-02-11 20:52:46,True,False,USR14582,MCH1187,2258.0,False,False,UTR0765719193,VALID,SUCCESS,TXN_SUCCESS,5812,txn_field,Restaurants,False,False,False,False,2026-02-11,20,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003276,2026-01-29 01:25:42,True,False,USR54780,MCH2929,20536.5,False,False,UTR3533980149,VALID,SUCCESS,COMPLETED,5912,txn_field,Pharmacy,False,True,False,False,2026-01-29,1,VERIFIED,LOW,1,5720.73,True
TXN00000958,2026-01-28 00:23:05,True,False,USR75937,MCH7137,1183.68,False,False,UTR1494367780,VALID,FAILED,TXN_FAILED,4814,merchant_master,Telecom,False,True,True,False,2026-01-28,0,VERIFIED,UNKNOWN,0,,False
TXN00003415,2026-02-02 02:32:59,True,False,USR11349,MCH5064,19595.62,False,False,UTR2616445791,VALID,SUCCESS,S,5912,txn_field,Pharmacy,True,True,True,False,2026-02-02,2,VERIFIED,LOW,0,,False
TXN00005826,2026-01-23 00:00:00,False,False,USR92621,MCH5875,9036.79,False,False,UTR3054395961,VALID,SUCCESS,S,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-01-23,,NO_KYC_RECORD,NO_KYC_RECORD,1,1770.58,True
TXN00001947,2026-02-14 11:18:59,True,False,USR33984,MCH8762,11010.57,False,False,UTR7240090404,VALID,FAILED,FAILED,5812,txn_field,Restaurants,True,False,True,False,2026-02-14,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00015333,2026-01-12 07:45:43,True,False,USR82519,MCH1071,14660.83,False,False,UTR7533695087,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,True,True,True,False,2026-01-12,7,VERIFIED,LOW,0,,False
TXN00014050,2026-01-30 01:49:31,True,False,USR53715,MCH1738,492.0,False,False,UTR4495414272,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,False,False,False,False,2026-01-30,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007732,2026-03-08 07:45:19,True,False,USR36724,MCH5026,3536.74,False,False,UTR1692482198,VALID,SUCCESS,COMPLETED,5912,txn_field,Pharmacy,False,False,False,False,2026-03-08,7,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00010984,2026-03-07 17:40:19,True,False,USR92458,MCH6767,8928.65,False,False,UTR5386627822,VALID,SUCCESS,S,,unknown,Unknown,False,False,False,False,2026-03-07,17,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00010392,2026-03-09 14:29:12,True,False,USR32402,MCH9325,13546.75,False,False,UTR3470636245,VALID,FAILED,FAILED,4814,merchant_master,Telecom,False,True,True,False,2026-03-09,14,VERIFIED,LOW,0,,False
TXN00014174,2026-01-07 17:55:33,True,False,USR62342,MCH5620,20411.78,False,False,UTR0581928628,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-01-07,17,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
