complaint_id,txn_id,link_status,reported_user_id,reported_merchant_id,user_id,merchant_id,user_mismatch,merchant_mismatch,disputed_amount_imputed,disputed_amount,disputed_amount_was_negative,txn_amount,dispute_exceeds_txn,linked_txn_timestamp,transaction_timestamp,complaint_txn_ts_differs,reported_timestamp,bank_response_timestamp,reported_before_txn,reporting_delay_days,response_before_report,bank_response_days,reason_code_raw,reason_category,is_fraud_reason,complaint_text_note,complaint_text,severity,resolution_status,is_open,channel,txn_status,merchant_category,kyc_status,risk_segment
CBK0002216,TXN00007764,LINKED,USR83977,MCH3026,USR45173,MCH9008,True,True,False,6398.47,False,17835.91,False,2026-02-22 13:43:32,2026-03-19 00:00:00,True,2026-03-25 00:00:00,,False,6.0,False,,complaint,GENERAL_DISPUTE,False,,User claims account was compromised before transaction.,MEDIUM,OPEN,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001727,TXN00016545,LINKED,USR45053,MCH5655,USR93827,MCH2850,True,True,False,268.66,False,16290.39,False,2026-02-10 10:30:12,2026-03-04 18:43:59,True,2026-03-07 00:00:00,2026-03-14 00:00:00,False,2.22,False,7.0,not done by me,UNAUTHORIZED_TXN,True,,Customer complaint text unclear due to poor call center notes.,MEDIUM,IN_PROGRESS,True,App,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000270,TXN00010202,LINKED,USR15203,MCH5264,USR67133,MCH6694,True,True,False,1328.22,False,4310.78,False,2026-01-26 20:50:31,2026-01-23 00:00:00,True,2026-01-25 00:00:00,2026-02-02 00:00:00,False,2.0,False,8.0,suspicious transaction,FRAUD_SUSPECTED,True,,Payment made to unknown merchant as per customer statement.,LOW,PENDING_BANK,True,Branch,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000511,TXN00018141,LINKED,USR72986,MCH8779,USR41678,MCH2107,True,True,False,4311.27,False,8545.37,False,2026-02-14 22:25:13,2026-03-16 00:00:00,True,2026-03-19 00:00:00,2026-03-28 00:00:00,False,3.0,False,9.0,merchant service issue,SERVICE_NOT_PROVIDED,False,,Customer complaint text unclear due to poor call center notes.,MEDIUM,RESOLVED,False,App,SUCCESS,Pharmacy,VERIFIED,HIGH
CBK0002731,TXN00000182,LINKED,USR78938,MCH8953,USR83894,MCH5394,True,True,False,17413.88,False,2845.7,True,2026-02-07 00:00:00,2026-02-11 00:00:00,True,2026-02-17 00:00:00,2026-02-26 00:00:00,False,6.0,False,9.0,customer issue,GENERAL_DISPUTE,False,,User claims account was compromised before transaction.,HIGH,CLOSED,False,App,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001334,TXN00013020,LINKED,USR94669,MCH6850,USR10973,MCH4591,True,True,False,2027.64,False,24429.8,False,2026-03-22 10:23:58,2026-03-22 10:23:58,False,2026-03-11 00:00:00,2026-03-27 00:00:00,True,,False,16.0,amount mismatch,WRONG_AMOUNT,False,,User reports money deducted but merchant denies receiving payment.,MEDIUM,IN_PROGRESS,True,IVR,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000009,TXN00007204,LINKED,USR51727,MCH4175,USR86397,MCH8225,True,True,False,4713.91,True,2824.1,True,2026-01-29 06:04:37,2026-03-15 00:00:00,True,2026-03-17 00:00:00,,False,2.0,False,,Account Takeover,ACCOUNT_TAKEOVER,True,,Suspicious high-value payment disputed by customer.,HIGH,REJECTED,False,Branch,SUCCESS,Hotels & Lodging,VERIFIED,MEDIUM
CBK0000733,TXN00012362,LINKED,USR55838,MCH4181,USR78508,MCH7039,True,True,False,4043.04,False,8439.86,False,2026-01-16 19:40:45,2026-02-05 12:02:58,True,2026-02-06 00:00:00,2026-02-08 15:02:00,False,0.5,False,2.63,ATO,ACCOUNT_TAKEOVER,True,,User says UPI PIN was not entered by them.,CRITICAL,OPEN,True,Branch,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001152,TXN00008504,LINKED,USR31293,MCH1317,USR82187,MCH4111,True,True,False,588.2,False,24306.02,False,2026-02-06 02:10:09,2026-02-15 23:32:00,True,2026-02-16 13:32:23,2026-03-06 13:32:23,False,0.58,False,18.0,scam,FRAUD_SUSPECTED,True,,User reports money deducted but merchant denies receiving payment.,MEDIUM,PENDING_BANK,True,Branch,FAILED,Misc Retail,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000886,TXN00012882,LINKED,USR83501,MCH3412,USR26557,MCH3295,True,True,False,1791.89,False,20095.76,False,2026-02-23 18:00:20,2026-01-13 00:00:00,True,2026-01-15 10:24:32,2026-01-28 00:00:00,False,2.43,False,12.57,suspicious transaction,FRAUD_SUSPECTED,True,,Payment made to unknown merchant as per customer statement.,MEDIUM,RESOLVED,False,Chatbot,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002753,TXN00006756,LINKED,USR69271,MCH1635,USR60836,MCH7992,True,True,False,988.98,False,11245.09,False,2026-02-24 11:51:18,2026-03-28 00:00:00,True,2026-04-28 00:00:00,,False,31.0,False,,Service Not Provided,SERVICE_NOT_PROVIDED,False,,Payment made to unknown merchant as per customer statement.,MEDIUM,PENDING_BANK,True,Branch,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001224,TXN00008299,LINKED,USR61715,MCH1151,USR99192,MCH7672,True,True,False,1586.53,False,718.15,True,2026-02-24 05:03:02,2026-01-04 00:00:00,True,2026-01-07 00:00:00,2026-02-03 03:47:20,False,3.0,False,27.16,FRAUD,FRAUD_SUSPECTED,True,,Suspicious high-value payment disputed by customer.,MEDIUM,OPEN,True,Email,SUCCESS,Pharmacy,PENDING,LOW
CBK0000155,TXN00010068,LINKED,USR53527,MCH9030,USR87038,MCH8699,True,True,False,2128.78,False,18806.35,False,2026-03-13 07:04:27,2026-03-12 00:00:00,False,2026-03-14 00:00:00,2026-03-17 00:00:00,False,2.0,False,3.0,Unauthorized Transaction,UNAUTHORIZED_TXN,True,,Merchant service was not delivered after payment.,LOW,PENDING_BANK,True,Chatbot,SUCCESS,Grocery,IN_REVIEW,UNKNOWN
CBK0001466,TXN00015318,LINKED,USR91423,MCH3984,USR60859,MCH8366,True,True,False,3397.0,False,5836.35,False,2026-03-05 22:27:36,2026-02-16 14:22:00,True,2026-02-19 00:00:00,2026-03-21 00:00:00,False,2.4,False,30.0,not delivered,NOT_DELIVERED,False,,Suspicious high-value payment disputed by customer.,MEDIUM,CLOSED,False,Chatbot,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001664,TXN00018525,LINKED,USR61151,MCH2048,USR17878,MCH8177,True,True,False,263.29,False,7842.13,False,2026-01-31 07:34:13,2026-01-18 00:00:00,True,2026-01-17 00:00:00,2026-02-10 20:54:30,False,0.0,False,24.87,fraud,FRAUD_SUSPECTED,True,,User reports money deducted but merchant denies receiving payment.,LOW,PENDING_BANK,True,Chatbot,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001452,TXN00008175,LINKED,USR21384,MCH2062,USR28960,MCH5719,True,True,False,7668.14,False,15955.94,False,2026-02-17 22:07:25,2026-02-22 00:00:00,True,2026-03-01 07:14:00,,False,7.3,False,,complaint,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,LOW,OPEN,True,App,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002640,TXN00005546,LINKED,USR34195,MCH2365,USR10402,MCH1041,True,True,False,1518.0,False,1891.22,False,2026-03-22 11:15:36,2026-02-24 10:34:00,True,2026-02-25 16:34:00,,False,1.25,False,,charged twice,DUPLICATE_DEBIT,False,,User claims account was compromised before transaction.,LOW,OPEN,True,Call Center,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000867,TXN00019528,LINKED,USR25296,MCH5076,USR65214,MCH3980,True,True,False,2653.08,False,7293.76,False,2026-01-07 03:53:01,2026-01-31 00:00:00,True,2026-01-29 00:00:00,2026-02-14 14:43:00,True,,False,16.61,item not received,NOT_DELIVERED,False,,User claims account was compromised before transaction.,MEDIUM,CLOSED,False,Chatbot,SUCCESS,Apparel,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002768,TXN00068399,TXN_NOT_FOUND,USR40977,MCH2404,USR40977,MCH2404,False,False,False,562.25,False,,False,,,False,2026-01-31 00:00:00,2026-02-03 07:38:22,False,,False,3.32,UNAUTHORISED,UNAUTHORIZED_TXN,True,,User claims account was compromised before transaction.,HIGH,OPEN,True,Chatbot,,Grocery,PENDING,LOW
CBK0001778,TXN00019856,LINKED,USR11814,MCH9334,USR68953,MCH9072,True,True,True,19902.97,False,19902.97,False,2026-03-16 11:12:48,2026-02-02 10:18:46,True,2026-02-03 21:18:46,2026-02-12 00:00:00,False,1.46,False,8.11,Account Takeover,ACCOUNT_TAKEOVER,True,call dropped,Complaint received after multiple failed attempts.,HIGH,PENDING_BANK,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002238,TXN00002006,LINKED,USR76792,MCH3459,USR33190,MCH1613,True,True,False,637.05,False,18987.36,False,2026-02-10 00:00:00,2026-02-10 00:00:00,False,2026-01-29 00:00:00,2026-02-20 00:00:00,True,,False,22.0,no service,SERVICE_NOT_PROVIDED,False,,Payment made to unknown merchant as per customer statement. details missing,MEDIUM,OPEN,True,Email,SUCCESS,Transportation,IN_REVIEW,LOW
CBK0001923,TXN00016966,LINKED,USR62899,MCH8181,USR99647,MCH9535,True,True,False,1081.02,False,17138.31,False,2026-01-01 23:08:31,2026-01-10 00:00:00,True,2026-01-14 00:00:00,2026-01-21 00:00:00,False,4.0,False,7.0,charged twice,DUPLICATE_DEBIT,False,,Customer complaint text unclear due to poor call center notes.,LOW,RESOLVED,False,Email,FAILED,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000471,TXN00007267,LINKED,USR46455,MCH8953,USR49860,MCH8527,True,True,False,890.07,False,4795.33,False,2026-03-23 01:23:36,2026-01-05 18:57:21,True,2026-01-20 19:57:21,,False,15.04,False,,Duplicate Debit,DUPLICATE_DEBIT,False,,Merchant service was not delivered after payment.,LOW,REJECTED,False,Chatbot,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001626,TXN00049458,TXN_NOT_FOUND,USR11987,MCH8783,USR11987,MCH8783,False,False,False,12414.63,False,,False,,2026-02-20 00:00:00,False,2026-02-22 18:45:00,2026-03-03 00:00:00,False,2.78,False,8.22,Customer Dispute,GENERAL_DISPUTE,False,,User claims account was compromised before transaction.,CRITICAL,OPEN,True,Branch,,Unknown,VERIFIED,LOW
CBK0002210,TXN00005430,LINKED,USR83180,MCH5840,USR97643,MCH5475,True,True,False,1006.88,False,17902.0,False,2026-01-15 08:11:38,2026-02-28 17:08:00,True,2026-03-31 13:08:00,2026-04-25 13:08:00,False,30.83,False,25.0,unauth txn,UNAUTHORIZED_TXN,True,,Complaint received after multiple failed attempts.,MEDIUM,PENDING_BANK,True,IVR,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000127,TXN00007654,LINKED,USR54113,MCH3992,USR61968,MCH9152,True,True,False,1028.53,False,20309.81,False,2026-01-26 08:25:28,2026-03-06 00:00:00,True,2026-04-20 00:00:00,2026-05-05 21:02:00,False,45.0,False,15.88,charged twice,DUPLICATE_DEBIT,False,,Customer complaint text unclear due to poor call center notes.,MEDIUM,PENDING_BANK,True,Chatbot,SUCCESS,Restaurants,VERIFIED,LOW
CBK0000705,TXN00001152,LINKED,USR35882,MCH9206,USR47047,MCH3798,True,True,False,1038.46,False,20926.96,False,2026-01-27 07:16:51,2026-03-27 00:00:00,True,2026-03-28 00:00:00,2026-04-03 06:16:00,False,1.0,False,6.26,double debit,DUPLICATE_DEBIT,False,,Customer complaint text unclear due to poor call center notes.,MEDIUM,REJECTED,False,Chatbot,FAILED,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000507,TXN00012054,LINKED,USR64199,MCH5589,USR45332,MCH8409,True,True,False,666.76,False,18927.3,False,2026-01-03 05:31:27,2026-03-02 13:39:09,True,,2026-03-30 13:39:09,False,,False,,Fraud Suspected,FRAUD_SUSPECTED,True,,Complaint received after multiple failed attempts.,HIGH,IN_PROGRESS,True,Call Center,SUCCESS,Transportation,VERIFIED,LOW
CBK0002408,TXN00013519,LINKED,USR21313,MCH4396,USR86050,MCH8820,True,True,False,4980.8,False,6440.98,False,2026-01-27 15:13:49,2026-01-07 08:45:00,True,2026-01-10 14:45:00,2026-02-08 00:00:00,False,3.25,False,28.39,merchant service issue,SERVICE_NOT_PROVIDED,False,,Merchant service was not delivered after payment.,HIGH,IN_PROGRESS,True,Chatbot,SUCCESS,Pharmacy,VERIFIED,UNKNOWN
CBK0002332,TXN00002710,LINKED,USR70317,MCH5459,USR57379,MCH1838,True,True,False,2072.0,False,7339.78,False,2026-02-04 15:48:36,2026-02-12 00:00:00,True,2026-02-13 00:00:00,,False,1.0,False,,not delivered,NOT_DELIVERED,False,,User claims account was compromised before transaction.,LOW,RESOLVED,False,Chatbot,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000698,TXN00005431,LINKED,USR66398,MCH1320,USR21089,MCH9897,True,True,False,1631.64,False,15187.04,False,2026-02-26 22:53:54,2026-03-31 13:31:09,True,2026-04-02 00:00:00,2026-04-22 11:31:00,False,1.44,False,20.48,double debit,DUPLICATE_DEBIT,False,,Customer says transaction was not authorized.,HIGH,REJECTED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000383,TXN00013042,LINKED,USR84199,MCH9709,USR90938,MCH8960,True,True,False,5855.28,False,16031.58,False,2026-01-26 14:27:03,2026-03-27 00:00:00,True,2026-03-28 07:14:43,2026-04-24 00:00:00,False,1.3,False,26.7,ATO,ACCOUNT_TAKEOVER,True,,Complaint received after multiple failed attempts.,MEDIUM,CLOSED,False,Branch,SUCCESS,Unknown,VERIFIED,MEDIUM
CBK0001198,TXN00016001,LINKED,USR34436,MCH2936,USR58610,MCH3281,True,True,False,812.93,False,120.0,True,2026-03-14 03:09:25,2026-03-14 03:09:25,False,2026-02-05 06:11:00,2026-02-22 00:00:00,True,,False,16.74,suspicious transaction,FRAUD_SUSPECTED,True,,Payment made to unknown merchant as per customer statement.,HIGH,OPEN,True,Chatbot,FAILED,Transportation,VERIFIED,HIGH
CBK0002194,,MISSING_TXN_ID,USR21052,MCH3797,USR21052,MCH3797,False,False,False,,False,,False,,2026-03-08 00:00:00,False,2026-03-12 00:00:00,,False,4.0,False,,unauthorized_transaction,UNAUTHORIZED_TXN,True,,User reports money deducted but merchant denies receiving payment.,CRITICAL,OPEN,True,App,,Hotels & Lodging,VERIFIED,MEDIUM
CBK0001129,TXN00019231,LINKED,USR32448,MCH5534,USR58918,MCH6901,True,True,False,1213.34,False,9050.82,False,2026-03-27 16:06:14,2026-03-02 00:00:00,True,2026-03-07 00:00:00,2026-03-26 00:00:00,False,5.0,False,19.0,complaint,GENERAL_DISPUTE,False,,User reports money deducted but merchant denies receiving payment.,LOW,PENDING_BANK,True,Chatbot,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002586,TXN00016107,LINKED,USR77915,MCH8391,USR82867,MCH3899,True,True,False,800.72,False,11805.47,False,2026-01-21 00:00:00,2026-03-15 00:00:00,True,2026-04-14 10:20:30,2026-05-12 10:20:00,False,30.43,False,28.0,complaint,GENERAL_DISPUTE,False,,Payment made to unknown merchant as per customer statement.,LOW,OPEN,True,Branch,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001794,TXN00009546,LINKED,USR84804,MCH3045,USR99776,MCH3844,True,True,False,562.28,False,2692.95,False,2026-01-13 15:05:39,2026-03-13 00:00:00,True,2026-03-14 00:00:00,2026-03-16 10:34:00,False,1.0,False,2.44,customer issue,GENERAL_DISPUTE,False,,Customer says transaction was not authorized.,MEDIUM,OPEN,True,App,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000707,TXN00009174,LINKED,USR25529,MCH1041,USR24736,MCH9934,True,True,False,3544.0,False,1911.74,True,2026-02-27 04:08:55,2026-03-28 00:00:00,True,2026-04-28 00:00:00,2026-05-04 00:00:00,False,31.0,False,6.0,no service,SERVICE_NOT_PROVIDED,False,,Complaint received after multiple failed attempts.,LOW,IN_PROGRESS,True,App,SUCCESS,Grocery,VERIFIED,HIGH
CBK0000675,TXN00002371,LINKED,USR78353,MCH5277,USR62282,MCH8855,True,True,False,7577.71,True,16310.77,False,2026-02-28 01:10:30,2026-02-26 00:00:00,True,2026-03-09 00:00:00,2026-03-10 00:00:00,False,11.0,False,1.0,Service Not Provided,SERVICE_NOT_PROVIDED,False,,Customer says amount was debited twice.,MEDIUM,REJECTED,False,Email,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000461,TXN00013811,LINKED,USR98133,MCH3815,USR29958,MCH6169,True,True,False,2059.37,False,20146.04,False,2026-01-12 04:24:37,2026-03-18 22:28:00,True,2026-03-21 00:00:00,,False,2.06,False,,Account Takeover,ACCOUNT_TAKEOVER,True,,User says UPI PIN was not entered by them. details missing,MEDIUM,PENDING_BANK,True,App,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000077,TXN00016365,LINKED,USR65949,MCH5705,USR88225,MCH4066,True,True,False,287.37,False,430.66,False,2026-02-02 09:38:06,2026-01-17 10:07:00,True,2026-01-18 13:07:29,2026-02-05 00:00:00,False,1.13,False,17.45,charged twice,DUPLICATE_DEBIT,False,,User reports money deducted but merchant denies receiving payment.,LOW,RESOLVED,False,App,SUCCESS,Transportation,VERIFIED,LOW
CBK0000606,TXN00009406,LINKED,USR72675,MCH2266,USR73644,MCH6734,True,True,False,2488.0,False,10185.27,False,2026-01-17 02:44:12,2026-01-17 02:44:12,False,2026-01-13 16:20:00,2026-01-24 16:20:00,True,,False,11.0,no service,SERVICE_NOT_PROVIDED,False,,Merchant service was not delivered after payment.,MEDIUM,REJECTED,False,IVR,SUCCESS,Hotels & Lodging,PENDING,MEDIUM
CBK0000880,TXN00018703,LINKED,USR63444,MCH2434,USR48734,MCH1716,True,True,False,1513.0,False,8203.94,False,2026-02-23 00:00:00,2026-01-31 00:00:00,True,2026-02-07 00:00:00,2026-02-21 16:50:46,False,7.0,False,14.7,no service,SERVICE_NOT_PROVIDED,False,,Suspicious high-value payment disputed by customer.,CRITICAL,IN_PROGRESS,True,Branch,SUCCESS,Unknown,REJECTED,HIGH
CBK0001536,TXN00003677,LINKED,USR67399,MCH1566,USR44591,MCH1346,True,True,False,1364.35,False,4345.67,False,2026-03-25 20:38:14,2026-02-23 02:32:00,True,2026-02-28 15:32:00,,False,5.54,False,,not delivered,NOT_DELIVERED,False,pls check asap,Customer says transaction was not authorized.,LOW,RESOLVED,False,Email,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002472,TXN00013665,LINKED,USR72656,MCH2756,USR95364,MCH2574,True,True,False,616.17,True,11786.2,False,2026-02-07 06:35:54,2026-03-04 14:52:38,True,2026-03-07 00:00:00,2026-04-06 10:52:38,False,2.38,False,30.45,Wrong Amount,WRONG_AMOUNT,False,pls check asap,Suspicious high-value payment disputed by customer.,HIGH,RESOLVED,False,Chatbot,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002484,TXN00005205,LINKED,USR19551,MCH5064,USR36909,MCH6447,True,True,False,6694.94,False,24415.67,False,2026-01-15 09:37:10,2026-02-26 00:00:00,True,2026-03-04 00:00:00,,False,6.0,False,,Customer Dispute,GENERAL_DISPUTE,False,,Complaint received after multiple failed attempts.,HIGH,RESOLVED,False,IVR,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002036,TXN00014884,LINKED,USR50473,MCH6069,USR13211,MCH8916,True,True,True,11671.19,False,11671.19,False,2026-03-26 07:25:48,2026-02-20 00:00:00,True,2026-02-24 00:00:00,2026-03-19 00:00:00,False,4.0,False,23.0,Duplicate Debit,DUPLICATE_DEBIT,False,,Customer says amount was debited twice.,MEDIUM,IN_PROGRESS,True,IVR,SUCCESS,Pharmacy,VERIFIED,LOW
CBK0000666,,MISSING_TXN_ID,USR33350,MCH6639,USR33350,MCH6639,False,False,False,8521.71,False,,False,,,False,2026-01-11 03:18:30,2026-01-28 00:00:00,False,,False,16.86,complaint,GENERAL_DISPUTE,False,call dropped,User says UPI PIN was not entered by them.,MEDIUM,RESOLVED,False,Chatbot,,Restaurants,VERIFIED,LOW
CBK0002496,TXN00016961,LINKED,USR12384,MCH4196,USR53948,MCH9431,True,True,False,433.87,False,15201.0,False,2026-03-30 14:30:25,2026-02-26 13:00:00,True,2026-03-14 12:00:58,2026-04-10 00:00:00,False,15.96,False,26.5,not delivered,NOT_DELIVERED,False,,Customer says transaction was not authorized.,MEDIUM,OPEN,True,Branch,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002579,TXN00002668,LINKED,USR57244,MCH3590,USR34667,MCH5461,True,True,False,551.59,False,16294.0,False,2026-01-05 07:18:34,2026-02-02 00:00:00,True,2026-02-05 00:00:00,2026-03-03 00:00:00,False,3.0,False,26.0,unauthorized_transaction,UNAUTHORIZED_TXN,True,,User claims account was compromised before transaction.,HIGH,REJECTED,False,Chatbot,FAILED,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001621,TXN00006638,LINKED,USR85507,MCH6644,USR23213,MCH2007,True,True,False,2742.66,False,14688.37,False,2026-03-05 20:08:12,2026-01-03 00:00:00,True,2026-01-19 00:00:00,2026-02-08 00:00:00,False,16.0,False,20.0,amount mismatch,WRONG_AMOUNT,False,,User reports money deducted but merchant denies receiving payment.,CRITICAL,OPEN,True,Chatbot,SUCCESS,Misc Retail,VERIFIED,HIGH
CBK0002033,TXN00018868,LINKED,USR88284,MCH2152,USR86121,MCH9965,True,True,False,180.66,False,19826.63,False,2026-03-06 03:43:14,2026-03-09 12:13:27,True,2026-03-13 00:00:00,2026-04-09 00:00:00,False,3.49,False,27.0,account hacked,ACCOUNT_TAKEOVER,True,,Merchant service was not delivered after payment.,HIGH,CLOSED,False,Chatbot,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000887,TXN00005845,LINKED,USR53491,MCH4767,USR45002,MCH8001,True,True,True,21839.62,False,21839.62,False,2026-02-09 12:46:32,2026-01-18 10:49:09,True,2026-01-21 00:00:00,2026-01-27 00:00:00,False,2.55,False,6.0,Customer Dispute,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,CRITICAL,PENDING_BANK,True,Chatbot,SUCCESS,Restaurants,VERIFIED,LOW
CBK0002341,TXN00012704,LINKED,USR27290,MCH3954,USR14312,MCH6973,True,True,False,2025.76,False,18043.52,False,2026-01-30 11:33:36,2026-01-19 00:00:00,True,2026-01-22 23:30:00,2026-02-07 00:00:00,False,3.98,False,15.02,Fraud Suspected,FRAUD_SUSPECTED,True,,User reports money deducted but merchant denies receiving payment.,HIGH,CLOSED,False,Branch,SUCCESS,Transportation,VERIFIED,LOW
CBK0002499,TXN00012098,LINKED,USR40113,MCH9719,USR56698,MCH3020,True,True,False,708.0,False,21827.16,False,2026-03-17 22:28:34,2026-02-09 05:17:08,True,,2026-02-19 08:17:00,False,,False,,service failed,SERVICE_NOT_PROVIDED,False,,Merchant service was not delivered after payment.,LOW,REJECTED,False,Email,SUCCESS,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002356,TXN00014945,LINKED,USR84844,MCH5076,USR60648,MCH2144,True,True,False,1720.02,False,3447.43,False,2026-03-20 06:44:44,2026-03-20 19:35:48,False,2026-03-21 00:00:00,2026-03-25 00:00:00,False,0.18,False,4.0,dispute raised,GENERAL_DISPUTE,False,,Suspicious high-value payment disputed by customer.,MEDIUM,REJECTED,False,App,SUCCESS,Hotels & Lodging,VERIFIED,MEDIUM
CBK0000488,TXN00008670,LINKED,USR17815,MCH6810,USR90775,MCH5042,True,True,False,992.85,False,20270.15,False,2026-03-17 03:08:35,2026-03-03 00:00:00,True,,2026-03-27 00:00:00,False,,False,,Customer Dispute,GENERAL_DISPUTE,False,,User claims account was compromised before transaction.,LOW,IN_PROGRESS,True,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001653,TXN00008030,LINKED,USR83418,MCH6033,USR62989,MCH1195,True,True,False,1200.17,False,20154.0,False,2026-03-06 10:10:53,2026-02-02 00:00:00,True,2026-03-20 00:00:00,2026-03-28 11:43:48,False,46.0,False,8.49,no service,SERVICE_NOT_PROVIDED,False,,Customer says amount was debited twice.,MEDIUM,RESOLVED,False,IVR,FAILED,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002360,TXN00016689,LINKED,USR22630,MCH6419,USR72771,MCH2117,True,True,False,2052.97,False,13621.76,False,2026-02-02 04:01:38,2026-03-05 00:00:00,True,2026-03-11 00:00:00,,False,6.0,False,,unauthorized_transaction,UNAUTHORIZED_TXN,True,,User claims account was compromised before transaction.,LOW,PENDING_BANK,True,Call Center,SUCCESS,Hotels & Lodging,VERIFIED,MEDIUM
CBK0002567,TXN00016286,LINKED,USR90993,MCH5462,USR20464,MCH6904,True,True,False,1887.01,False,16172.91,False,2026-01-14 20:21:54,2026-03-13 02:22:00,True,2026-03-18 09:22:00,2026-04-16 00:00:00,False,5.29,False,28.61,delivery issue,NOT_DELIVERED,False,,Payment made to unknown merchant as per customer statement.,MEDIUM,CLOSED,False,Chatbot,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002701,TXN00015262,LINKED,USR47926,MCH5959,USR89760,MCH3412,True,True,False,2260.38,False,20808.25,False,2026-01-21 00:00:00,2026-01-07 15:19:00,True,2026-01-08 00:00:00,2026-01-29 00:00:00,False,0.36,False,21.0,Customer Dispute,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,LOW,OPEN,True,IVR,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001076,TXN00014751,LINKED,USR40036,MCH9461,USR76631,MCH3771,True,True,False,1337.67,True,6110.98,False,2026-02-07 09:53:28,2026-01-15 00:00:00,True,2026-01-16 00:00:00,,False,1.0,False,,double debit,DUPLICATE_DEBIT,False,,Customer says amount was debited twice.,MEDIUM,PENDING_BANK,True,Chatbot,SUCCESS,Transportation,VERIFIED,LOW
CBK0001229,TXN00014638,LINKED,USR33934,MCH4422,USR48448,MCH6858,True,True,False,1064.0,False,10230.57,False,2026-01-24 18:42:59,2026-01-24 18:42:59,False,2026-02-05 03:24:10,,False,11.36,False,,item not received,NOT_DELIVERED,False,,Suspicious high-value payment disputed by customer.,LOW,CLOSED,False,IVR,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001253,TXN00048192,TXN_NOT_FOUND,USR32413,MCH7724,USR32413,MCH7724,False,False,False,1863.22,False,,False,,2026-03-07 00:00:00,False,2026-03-09 00:00:00,,False,2.0,False,,customer issue,GENERAL_DISPUTE,False,,User claims account was compromised before transaction.,LOW,PENDING_BANK,True,IVR,,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
